TIME,MAX,MIN,OTHER
20140801 023917013,1.100279471,1.099916406,0
20140801 023917263,1.100267365,1.099904308,0
20140801 023917513,1.100279471,1.099916406,0
20140801 023917763,1.100267365,1.099904308,0
20140801 023918513,1.100279471,1.099916406,0
20140801 023920030,1.100267365,1.099904308,0
20140801 023920513,1.100279471,1.099916406,0
20140801 023933513,1.100267365,1.099904308,0
20140801 023933763,1.100255259,1.099892211,0
20140801 023937013,1.100267365,1.099904308,0
20140801 023937263,1.100279471,1.099916406,0
20140801 024002747,1.100267365,1.099904308,0
20140801 024003013,1.100255259,1.099892211,0
20140801 024003247,1.100243154,1.099880113,0
20140801 024005247,1.100255259,1.099892211,0
20140801 024005497,1.100267365,1.099904308,0
20140801 024005747,1.100255259,1.099892211,0
20140801 024024747,1.100267365,1.099904308,0
20140801 024024997,1.100279471,1.099916406,0
20140801 024053513,1.100291577,1.099928505,0
20140801 024055763,1.100303684,1.099940603,0
20140801 024059997,1.100291577,1.099928505,0
20140801 024106747,1.100303684,1.099940603,0
20140801 024107247,1.100291577,1.099928505,0
20140801 024108013,1.100303684,1.099940603,0
20140801 024113497,1.100291577,1.099928505,0
20140801 024114247,1.100303684,1.099940603,0
20140801 024140763,1.100315791,1.099952702,0
20140801 024208027,1.100291577,1.099928505,0
20140801 024220997,1.100303684,1.099940603,0
20140801 024221497,1.100291577,1.099928505,0
20140801 024221747,1.100303684,1.099940603,0
20140801 024221997,1.100291577,1.099928505,0
20140801 024222497,1.100303684,1.099940603,0
20140801 024222747,1.100315791,1.099952702,0
20140801 024230997,1.100327898,1.099964801,0
20140801 024235497,1.100340005,1.0999769,0
20140801 024240247,1.100352113,1.099989,0
20140801 024240497,1.100364221,1.1000011,0
20140801 024243247,1.100352113,1.099989,0
20140801 024247013,1.100340005,1.0999769,0
20140801 024247263,1.100315791,1.099952702,0
20140801 024247497,1.100303684,1.099940603,0
20140801 024247747,1.100291577,1.099928505,0
20140801 024249263,1.100303684,1.099940603,0
20140801 024249763,1.100315791,1.099952702,0
20140801 024250247,1.100327898,1.099964801,0
20140801 024250513,1.100340005,1.0999769,0
20140801 024250747,1.100352113,1.099989,0
20140801 024256263,1.100315791,1.099952702,0
20140801 024257263,1.100327898,1.099964801,0
20140801 024257527,1.100340005,1.0999769,0
20140801 024301777,1.100327898,1.099964801,0
20140801 024302027,1.100340005,1.0999769,0
20140801 024303013,1.100352113,1.099989,0
20140801 024303527,1.100364221,1.1000011,0
20140801 024303777,1.100388437,1.100025301,0
20140801 024304513,1.100376329,1.1000132,0
20140801 024312763,1.100388437,1.100025301,0
20140801 024316263,1.100376329,1.1000132,0
20140801 024317013,1.100388437,1.100025301,0
20140801 024318763,1.100376329,1.1000132,0
20140801 024322527,1.100388437,1.100025301,0
20140801 024322763,1.100364221,1.1000011,0
20140801 024323043,1.100376329,1.1000132,0
20140801 024329777,1.100400546,1.100037401,0
20140801 024330027,1.100424764,1.100061603,0
20140801 024330263,1.100436873,1.100073705,0
20140801 024338263,1.100424764,1.100061603,0
20140801 024344763,1.100436873,1.100073705,0
20140801 024347263,1.100424764,1.100061603,0
20140801 024401263,1.100436873,1.100073705,0
20140801 024401513,1.100448983,1.100085807,0
20140801 024425260,1.100461093,1.100097909,0
20140801 024430760,1.100448983,1.100085807,0
20140801 024433057,1.100461093,1.100097909,0
20140801 024433277,1.100497425,1.100134216,0
20140801 024433527,1.100509536,1.100146319,0
20140801 024450260,1.100497425,1.100134216,0
20140801 024450747,1.100485314,1.100122114,0
20140801 024451260,1.100497425,1.100134216,0
20140801 024453510,1.100485314,1.100122114,0
20140801 024453747,1.100497425,1.100134216,0
20140801 024458247,1.100509536,1.100146319,0
20140801 024459260,1.100497425,1.100134216,0
20140801 024501747,1.100509536,1.100146319,0
20140801 024501997,1.100497425,1.100134216,0
20140801 024502497,1.100509536,1.100146319,0
20140801 024502747,1.100461093,1.100097909,0
20140801 024503010,1.100485314,1.100122114,0
20140801 024503497,1.100473203,1.100110011,0
20140801 024521510,1.100485314,1.100122114,0
20140801 024523777,1.100461093,1.100097909,0
20140801 024524010,1.100473203,1.100110011,0
20140801 024524260,1.100485314,1.100122114,0
20140801 024533010,1.100473203,1.100110011,0
20140801 024536510,1.100485314,1.100122114,0
20140801 024540760,1.100497425,1.100134216,0
20140801 024543510,1.100485314,1.100122114,0
20140801 024544760,1.100497425,1.100134216,0
20140801 024545260,1.100485314,1.100122114,0
20140801 024558260,1.100473203,1.100110011,0
20140801 024559010,1.100485314,1.100122114,0
20140801 024559260,1.100497425,1.100134216,0
20140801 024559510,1.100485314,1.100122114,0
20140801 024559777,1.100461093,1.100097909,0
20140801 024600260,1.100473203,1.100110011,0
20140801 024600760,1.100461093,1.100097909,0
20140801 024601010,1.100448983,1.100085807,0
20140801 024605760,1.100436873,1.100073705,0
20140801 024607260,1.100448983,1.100085807,0
20140801 024612760,1.100436873,1.100073705,0
20140801 024617510,1.100424764,1.100061603,0
20140801 024619760,1.100436873,1.100073705,0
20140801 024620510,1.100424764,1.100061603,0
20140801 024621010,1.100436873,1.100073705,0
20140801 024622010,1.100448983,1.100085807,0
20140801 024624497,1.100461093,1.100097909,0
20140801 024631510,1.100448983,1.100085807,0
20140801 024631760,1.100461093,1.100097909,0
20140801 024632527,1.100448983,1.100085807,0
20140801 024632760,1.100461093,1.100097909,0
20140801 024636010,1.100448983,1.100085807,0
20140801 024637260,1.100436873,1.100073705,0
20140801 024637510,1.100448983,1.100085807,0
20140801 024638260,1.100436873,1.100073705,0
20140801 024638760,1.100448983,1.100085807,0
20140801 024641027,1.100436873,1.100073705,0
20140801 024641260,1.100424764,1.100061603,0
20140801 024643260,1.100412655,1.100049502,0
20140801 024643760,1.100424764,1.100061603,0
20140801 024644260,1.100412655,1.100049502,0
20140801 024644760,1.100424764,1.100061603,0
20140801 024647760,1.100412655,1.100049502,0
20140801 024648010,1.100424764,1.100061603,0
20140801 024648260,1.100412655,1.100049502,0
20140801 024648760,1.100424764,1.100061603,0
20140801 024651010,1.100412655,1.100049502,0
20140801 024652260,1.100424764,1.100061603,0
20140801 024653760,1.100412655,1.100049502,0
20140801 024654760,1.100400546,1.100037401,0
20140801 024657260,1.100412655,1.100049502,0
20140801 024737260,1.100400546,1.100037401,0
20140801 024739247,1.100412655,1.100049502,0
20140801 024742247,1.100400546,1.100037401,0
20140801 024742510,1.100388437,1.100025301,0
20140801 024742760,1.100400546,1.100037401,0
20140801 024743010,1.100388437,1.100025301,0
20140801 024744527,1.100400546,1.100037401,0
20140801 024744997,1.100388437,1.100025301,0
20140801 024755997,1.100400546,1.100037401,0
20140801 024758993,1.100412655,1.100049502,0
20140801 024800010,1.100400546,1.100037401,0
20140801 024809277,1.100388437,1.100025301,0
20140801 024809493,1.100352113,1.099989,0
20140801 024810510,1.100340005,1.0999769,0
20140801 024815010,1.100352113,1.099989,0
20140801 024839277,1.100340005,1.0999769,0
20140801 024839760,1.100327898,1.099964801,0
20140801 024847527,1.100303684,1.099940603,0
20140801 024847777,1.100267365,1.099904308,0
20140801 024848027,1.100255259,1.099892211,0
20140801 024848277,1.100279471,1.099916406,0
20140801 024848527,1.100291577,1.099928505,0
20140801 024848760,1.100303684,1.099940603,0
20140801 024849010,1.100315791,1.099952702,0
20140801 024857510,1.100327898,1.099964801,0
20140801 024857760,1.100315791,1.099952702,0
20140801 024901260,1.100327898,1.099964801,0
20140801 024903527,1.100315791,1.099952702,0
20140801 024903777,1.100291577,1.099928505,0
20140801 024904260,1.100303684,1.099940603,0
20140801 024904527,1.100291577,1.099928505,0
20140801 024905027,1.100315791,1.099952702,0
20140801 024906260,1.100303684,1.099940603,0
20140801 024906493,1.100315791,1.099952702,0
20140801 024918010,1.100291577,1.099928505,0
20140801 024918277,1.100267365,1.099904308,0
20140801 024919993,1.100255259,1.099892211,0
20140801 024922243,1.100267365,1.099904308,0
20140801 024923243,1.100303684,1.099940603,0
20140801 024924743,1.100291577,1.099928505,0
20140801 024928760,1.100315791,1.099952702,0
20140801 024929777,1.100327898,1.099964801,0
20140801 024929993,1.100340005,1.0999769,0
20140801 024930260,1.100352113,1.099989,0
20140801 024938743,1.100340005,1.0999769,0
20140801 024939493,1.100327898,1.099964801,0
20140801 024941493,1.100340005,1.0999769,0
20140801 024941993,1.100327898,1.099964801,0
20140801 024946243,1.100340005,1.0999769,0
20140801 024959260,1.100315791,1.099952702,0
20140801 025000510,1.100303684,1.099940603,0
20140801 025000743,1.100279471,1.099916406,0
20140801 025005527,1.100291577,1.099928505,0
20140801 025005777,1.100315791,1.099952702,0
20140801 025007527,1.100303684,1.099940603,0
20140801 025007760,1.100279471,1.099916406,0
20140801 025008010,1.100291577,1.099928505,0
20140801 025008260,1.100279471,1.099916406,0
20140801 025013760,1.100267365,1.099904308,0
20140801 025014527,1.100255259,1.099892211,0
20140801 025014777,1.100243154,1.099880113,0
20140801 025015277,1.100231049,1.099868016,0
20140801 025016010,1.100243154,1.099880113,0
20140801 025016760,1.100231049,1.099868016,0
20140801 025017260,1.100243154,1.099880113,0
20140801 025018760,1.100231049,1.099868016,0
20140801 025019010,1.100243154,1.099880113,0
20140801 025020277,1.100231049,1.099868016,0
20140801 025020760,1.100218944,1.099855919,0
20140801 025025027,1.100231049,1.099868016,0
20140801 025025277,1.100267365,1.099904308,0
20140801 025026027,1.100255259,1.099892211,0
20140801 025026260,1.100231049,1.099868016,0
20140801 025029510,1.100218944,1.099855919,0
20140801 025030760,1.100206839,1.099843822,0
20140801 025031510,1.100218944,1.099855919,0
20140801 025032260,1.100206839,1.099843822,0
20140801 025040027,1.100194734,1.099831726,0
20140801 025048510,1.100206839,1.099843822,0
20140801 025052760,1.100218944,1.099855919,0
20140801 025056510,1.100231049,1.099868016,0
20140801 025056760,1.100243154,1.099880113,0
20140801 025059510,1.100255259,1.099892211,0
20140801 025100260,1.100243154,1.099880113,0
20140801 025103260,1.100255259,1.099892211,0
20140801 025105010,1.100243154,1.099880113,0
20140801 025105260,1.100231049,1.099868016,0
20140801 025105510,1.100243154,1.099880113,0
20140801 025106510,1.100231049,1.099868016,0
20140801 025114260,1.100243154,1.099880113,0
20140801 025115273,1.100255259,1.099892211,0
20140801 025115523,1.100279471,1.099916406,0
20140801 025115760,1.100303684,1.099940603,0
20140801 025116010,1.100315791,1.099952702,0
20140801 025127010,1.100255259,1.099892211,0
20140801 025127273,1.100231049,1.099868016,0
20140801 025127523,1.100194734,1.099831726,0
20140801 025127773,1.100134216,1.099771248,0
20140801 025128010,1.100122114,1.099759153,0
20140801 025128260,1.100134216,1.099771248,0
20140801 025131760,1.100146319,1.099783343,0
20140801 025132760,1.100134216,1.099771248,0
20140801 025138010,1.100146319,1.099783343,0
20140801 025139260,1.100134216,1.099771248,0
20140801 025141010,1.100146319,1.099783343,0
20140801 025141260,1.100134216,1.099771248,0
20140801 025146510,1.100146319,1.099783343,0
20140801 025147010,1.100158423,1.099795438,0
20140801 025147243,1.100170526,1.099807534,0
20140801 025147510,1.100158423,1.099795438,0
20140801 025148010,1.100170526,1.099807534,0
20140801 025149260,1.10018263,1.09981963,0
20140801 025149510,1.100170526,1.099807534,0
20140801 025150010,1.10018263,1.09981963,0
20140801 025151510,1.100170526,1.099807534,0
20140801 025151760,1.100158423,1.099795438,0
20140801 025152010,1.100170526,1.099807534,0
20140801 025152260,1.10018263,1.09981963,0
20140801 025154760,1.100170526,1.099807534,0
20140801 025155260,1.100158423,1.099795438,0
20140801 025155760,1.100146319,1.099783343,0
20140801 025214257,1.100134216,1.099771248,0
20140801 025215007,1.100122114,1.099759153,0
20140801 025223257,1.100134216,1.099771248,0
20140801 025223757,1.100122114,1.099759153,0
20140801 025237757,1.100134216,1.099771248,0
20140801 025240007,1.100122114,1.099759153,0
20140801 025241257,1.100134216,1.099771248,0
20140801 025241743,1.100122114,1.099759153,0
20140801 025242007,1.100134216,1.099771248,0
20140801 025242257,1.100122114,1.099759153,0
20140801 025244257,1.100134216,1.099771248,0
20140801 025244507,1.100122114,1.099759153,0
20140801 025300257,1.100134216,1.099771248,0
20140801 025307507,1.100122114,1.099759153,0
20140801 025315757,1.100134216,1.099771248,0
20140801 025316257,1.100122114,1.099759153,0
20140801 025327257,1.100134216,1.099771248,0
20140801 025330257,1.100122114,1.099759153,0
20140801 025413257,1.100134216,1.099771248,0
20140801 025413493,1.100122114,1.099759153,0
20140801 025414007,1.100146319,1.099783343,0
20140801 025414757,1.100158423,1.099795438,0
20140801 025420257,1.100146319,1.099783343,0
20140801 025420507,1.100158423,1.099795438,0
20140801 025424757,1.100146319,1.099783343,0
20140801 025425007,1.100158423,1.099795438,0
20140801 025425257,1.100146319,1.099783343,0
20140801 025438273,1.100134216,1.099771248,0
20140801 025438523,1.100122114,1.099759153,0
20140801 025438773,1.100097909,1.099734964,0
20140801 025439023,1.100085807,1.09972287,0
20140801 025441773,1.100073705,1.099710776,0
20140801 025442007,1.100049502,1.099686589,0
20140801 025442257,1.100037401,1.099674496,0
20140801 025448023,1.100025301,1.099662404,0
20140801 025457773,1.1000132,1.099650311,0
20140801 025458023,1.100025301,1.099662404,0
20140801 025458757,1.1000132,1.099650311,0
20140801 025502007,1.100025301,1.099662404,0
20140801 025503257,1.1000132,1.099650311,0
20140801 025507773,1.1000011,1.099638219,0
20140801 025508023,1.1000132,1.099650311,0
20140801 025519273,1.1000011,1.099638219,0
20140801 025519523,1.0999769,1.099614035,0
20140801 025520023,1.099940603,1.099577762,0
20140801 025520273,1.099952702,1.099589853,0
20140801 025520523,1.099940603,1.099577762,0
20140801 025522273,1.099952702,1.099589853,0
20140801 025523023,1.099940603,1.099577762,0
20140801 025525273,1.099952702,1.099589853,0
20140801 025528037,1.099940603,1.099577762,0
20140801 025538053,1.099952702,1.099589853,0
20140801 025538273,1.099964801,1.099601944,0
20140801 025540023,1.099952702,1.099589853,0
20140801 025540523,1.099964801,1.099601944,0
20140801 025541273,1.099952702,1.099589853,0
20140801 025545523,1.099964801,1.099601944,0
20140801 025547523,1.099952702,1.099589853,0
20140801 025547773,1.099964801,1.099601944,0
20140801 025549523,1.0999769,1.099614035,0
20140801 025549773,1.099964801,1.099601944,0
20140801 025553773,1.099952702,1.099589853,0
20140801 025559023,1.099964801,1.099601944,0
20140801 025605523,1.0999769,1.099614035,0
20140801 025606023,1.099964801,1.099601944,0
20140801 025610023,1.0999769,1.099614035,0
20140801 025610273,1.1000011,1.099638219,0
20140801 025610773,1.1000132,1.099650311,0
20140801 025611523,1.100025301,1.099662404,0
20140801 025618523,1.1000132,1.099650311,0
20140801 025618773,1.100025301,1.099662404,0
20140801 025620773,1.1000132,1.099650311,0
20140801 025621023,1.1000011,1.099638219,0
20140801 025622523,1.1000132,1.099650311,0
20140801 025622773,1.1000011,1.099638219,0
20140801 025624537,1.1000132,1.099650311,0
20140801 025625273,1.1000011,1.099638219,0
20140801 025626523,1.1000132,1.099650311,0
20140801 025628273,1.1000011,1.099638219,0
20140801 025633757,1.099989,1.099626127,0
20140801 025636507,1.1000011,1.099638219,0
20140801 025642507,1.1000132,1.099650311,0
20140801 025648507,1.1000011,1.099638219,0
20140801 025648757,1.099989,1.099626127,0
20140801 025651257,1.1000011,1.099638219,0
20140801 025652507,1.099989,1.099626127,0
20140801 025704037,1.099964801,1.099601944,0
20140801 025704523,1.099952702,1.099589853,0
20140801 025706023,1.099940603,1.099577762,0
20140801 025712507,1.099928505,1.099565672,0
20140801 025713523,1.099952702,1.099589853,0
20140801 025713773,1.0999769,1.099614035,0
20140801 025714007,1.099989,1.099626127,0
20140801 025714773,1.1000011,1.099638219,0
20140801 025715537,1.099989,1.099626127,0
20140801 025715787,1.1000011,1.099638219,0
20140801 025716023,1.099989,1.099626127,0
20140801 025719023,1.1000011,1.099638219,0
20140801 025720523,1.1000132,1.099650311,0
20140801 025721757,1.1000011,1.099638219,0
20140801 025722023,1.1000132,1.099650311,0
20140801 025723273,1.1000011,1.099638219,0
20140801 025726537,1.1000132,1.099650311,0
20140801 025730273,1.1000011,1.099638219,0
20140801 025730773,1.099989,1.099626127,0
20140801 025731023,1.099964801,1.099601944,0
20140801 025736023,1.099952702,1.099589853,0
20140801 025736287,1.099940603,1.099577762,0
20140801 025737023,1.099952702,1.099589853,0
20140801 025739007,1.099940603,1.099577762,0
20140801 025739257,1.099928505,1.099565672,0
20140801 025755523,1.099916406,1.099553581,0
20140801 025808773,1.099904308,1.099541491,0
20140801 025809023,1.099880113,1.099517312,0
20140801 025812757,1.099892211,1.099529401,0
20140801 025813007,1.099904308,1.099541491,0
20140801 025816773,1.099892211,1.099529401,0
20140801 025818273,1.099904308,1.099541491,0
20140801 025819273,1.099892211,1.099529401,0
20140801 025821007,1.099904308,1.099541491,0
20140801 025857287,1.099880113,1.099517312,0
20140801 025857523,1.099868016,1.099505223,0
20140801 025900523,1.099855919,1.099493134,0
20140801 025905520,1.099843822,1.099481045,0
20140801 025906287,1.099831726,1.099468956,0
20140801 025906520,1.09981963,1.099456868,0
20140801 025906770,1.099807534,1.09944478,0
20140801 025913270,1.09981963,1.099456868,0
20140801 025913770,1.099807534,1.09944478,0
20140801 025915020,1.099795438,1.099432693,0
20140801 025915270,1.099807534,1.09944478,0
20140801 025917770,1.099795438,1.099432693,0
20140801 025922020,1.099807534,1.09944478,0
20140801 025924770,1.099795438,1.099432693,0
20140801 025925020,1.099783343,1.099420605,0
20140801 025925787,1.099807534,1.09944478,0
20140801 025926270,1.099831726,1.099468956,0
20140801 025927020,1.09981963,1.099456868,0
20140801 025927770,1.099831726,1.099468956,0
20140801 025929020,1.099843822,1.099481045,0
20140801 025930270,1.099831726,1.099468956,0
20140801 025930520,1.099843822,1.099481045,0
20140801 025930770,1.099831726,1.099468956,0
20140801 025931270,1.099868016,1.099505223,0
20140801 025931520,1.099880113,1.099517312,0
20140801 025931770,1.099868016,1.099505223,0
20140801 025932020,1.099880113,1.099517312,0
20140801 025946037,1.099831726,1.099468956,0
20140801 025946287,1.099807534,1.09944478,0
20140801 025946520,1.09981963,1.099456868,0
20140801 025947020,1.099807534,1.09944478,0
20140801 025952020,1.09981963,1.099456868,0
20140801 025954020,1.099807534,1.09944478,0
20140801 025957270,1.09981963,1.099456868,0
20140801 025959020,1.099807534,1.09944478,0
20140801 030002020,1.09981963,1.099456868,0
20140801 030008287,1.099807534,1.09944478,0
20140801 030009757,1.09981963,1.099456868,0
20140801 030015037,1.099831726,1.099468956,0
20140801 030015287,1.099843822,1.099481045,0
20140801 030015520,1.099831726,1.099468956,0
20140801 030015770,1.099868016,1.099505223,0
20140801 030018520,1.099843822,1.099481045,0
20140801 030019037,1.099831726,1.099468956,0
20140801 030019520,1.09981963,1.099456868,0
20140801 030023770,1.099807534,1.09944478,0
20140801 030030270,1.09981963,1.099456868,0
20140801 030031537,1.099807534,1.09944478,0
20140801 030032020,1.09981963,1.099456868,0
20140801 030033520,1.099807534,1.09944478,0
20140801 030034507,1.09981963,1.099456868,0
20140801 030040520,1.099807534,1.09944478,0
20140801 030043020,1.099795438,1.099432693,0
20140801 030046270,1.099807534,1.09944478,0
20140801 030048270,1.099795438,1.099432693,0
20140801 030049770,1.099807534,1.09944478,0
20140801 030053270,1.099795438,1.099432693,0
20140801 030054537,1.099807534,1.09944478,0
20140801 030057037,1.099795438,1.099432693,0
20140801 030057520,1.099783343,1.099420605,0
20140801 030057770,1.099795438,1.099432693,0
20140801 030058770,1.099807534,1.09944478,0
20140801 030100787,1.099795438,1.099432693,0
20140801 030101037,1.099783343,1.099420605,0
20140801 030101520,1.099771248,1.099408518,0
20140801 030102020,1.099759153,1.099396431,0
20140801 030102270,1.099771248,1.099408518,0
20140801 030103270,1.099759153,1.099396431,0
20140801 030107770,1.099771248,1.099408518,0
20140801 030108020,1.099795438,1.099432693,0
20140801 030108270,1.099807534,1.09944478,0
20140801 030110020,1.09981963,1.099456868,0
20140801 030110537,1.099807534,1.09944478,0
20140801 030110770,1.099783343,1.099420605,0
20140801 030111020,1.099795438,1.099432693,0
20140801 030111520,1.099783343,1.099420605,0
20140801 030115770,1.099771248,1.099408518,0
20140801 030119270,1.099759153,1.099396431,0
20140801 030119537,1.099698683,1.099336001,0
20140801 030120020,1.099710776,1.099348087,0
20140801 030121020,1.09972287,1.099360172,0
20140801 030124770,1.099710776,1.099348087,0
20140801 030128770,1.09972287,1.099360172,0
20140801 030129020,1.099710776,1.099348087,0
20140801 030129770,1.09972287,1.099360172,0
20140801 030130020,1.099710776,1.099348087,0
20140801 030135537,1.099698683,1.099336001,0
20140801 030136020,1.099686589,1.099323916,0
20140801 030137520,1.099674496,1.099311831,0
20140801 030138770,1.099686589,1.099323916,0
20140801 030147270,1.09972287,1.099360172,0
20140801 030147520,1.099759153,1.099396431,0
20140801 030147757,1.099747058,1.099384345,0
20140801 030148007,1.099759153,1.099396431,0
20140801 030148520,1.099747058,1.099384345,0
20140801 030148757,1.09972287,1.099360172,0
20140801 030149507,1.099734964,1.099372258,0
20140801 030149770,1.099747058,1.099384345,0
20140801 030150037,1.099759153,1.099396431,0
20140801 030150520,1.099747058,1.099384345,0
20140801 030153037,1.09972287,1.099360172,0
20140801 030153270,1.099710776,1.099348087,0
20140801 030202020,1.09972287,1.099360172,0
20140801 030202270,1.099759153,1.099396431,0
20140801 030206007,1.099771248,1.099408518,0
20140801 030207770,1.099759153,1.099396431,0
20140801 030208270,1.099747058,1.099384345,0
20140801 030209020,1.099734964,1.099372258,0
20140801 030215257,1.099747058,1.099384345,0
20140801 030216507,1.099734964,1.099372258,0
20140801 030231257,1.099747058,1.099384345,0
20140801 030231507,1.099759153,1.099396431,0
20140801 030231757,1.099747058,1.099384345,0
20140801 030232507,1.099734964,1.099372258,0
20140801 030239003,1.09972287,1.099360172,0
20140801 030240003,1.099734964,1.099372258,0
20140801 030244003,1.099747058,1.099384345,0
20140801 030244270,1.099734964,1.099372258,0
20140801 030244503,1.099747058,1.099384345,0
20140801 030244753,1.099734964,1.099372258,0
20140801 030247503,1.099747058,1.099384345,0
20140801 030247753,1.099734964,1.099372258,0
20140801 030250003,1.09972287,1.099360172,0
20140801 030252753,1.099734964,1.099372258,0
20140801 030258037,1.099747058,1.099384345,0
20140801 030258287,1.099759153,1.099396431,0
20140801 030258537,1.099795438,1.099432693,0
20140801 030259020,1.099783343,1.099420605,0
20140801 030259270,1.099795438,1.099432693,0
20140801 030302020,1.099807534,1.09944478,0
20140801 030302770,1.099795438,1.099432693,0
20140801 030303753,1.099807534,1.09944478,0
20140801 030315020,1.09981963,1.099456868,0
20140801 030319020,1.099831726,1.099468956,0
20140801 030319753,1.09981963,1.099456868,0
20140801 030327270,1.099807534,1.09944478,0
20140801 030331020,1.09981963,1.099456868,0
20140801 030332270,1.099795438,1.099432693,0
20140801 030333520,1.099807534,1.09944478,0
20140801 030334020,1.099795438,1.099432693,0
20140801 030334270,1.099807534,1.09944478,0
20140801 030334520,1.099795438,1.099432693,0
20140801 030335520,1.099807534,1.09944478,0
20140801 030336270,1.09981963,1.099456868,0
20140801 030341270,1.099831726,1.099468956,0
20140801 030342020,1.09981963,1.099456868,0
20140801 030345270,1.099807534,1.09944478,0
20140801 030345520,1.09981963,1.099456868,0
20140801 030345770,1.099843822,1.099481045,0
20140801 030346270,1.099831726,1.099468956,0
20140801 030355020,1.09981963,1.099456868,0
20140801 030358770,1.099831726,1.099468956,0
20140801 030406537,1.09981963,1.099456868,0
20140801 030415270,1.099807534,1.09944478,0
20140801 030437020,1.09981963,1.099456868,0
20140801 030438770,1.099831726,1.099468956,0
20140801 030449753,1.09981963,1.099456868,0
20140801 030450003,1.099807534,1.09944478,0
20140801 030450253,1.09981963,1.099456868,0
20140801 030451503,1.099831726,1.099468956,0
20140801 030451770,1.099843822,1.099481045,0
20140801 030510270,1.099831726,1.099468956,0
20140801 030519287,1.099843822,1.099481045,0
20140801 030519537,1.099880113,1.099517312,0
20140801 030520270,1.099892211,1.099529401,0
20140801 030523787,1.099880113,1.099517312,0
20140801 030524020,1.099868016,1.099505223,0
20140801 030524270,1.099880113,1.099517312,0
20140801 030529020,1.099868016,1.099505223,0
20140801 030532287,1.099855919,1.099493134,0
20140801 030532520,1.099843822,1.099481045,0
20140801 030532770,1.099831726,1.099468956,0
20140801 030533037,1.099855919,1.099493134,0
20140801 030534520,1.099843822,1.099481045,0
20140801 030534770,1.099868016,1.099505223,0
20140801 030535020,1.099880113,1.099517312,0
20140801 030535520,1.099868016,1.099505223,0
20140801 030536020,1.099880113,1.099517312,0
20140801 030536520,1.099868016,1.099505223,0
20140801 030537020,1.099880113,1.099517312,0
20140801 030537520,1.099868016,1.099505223,0
20140801 030538020,1.099855919,1.099493134,0
20140801 030538270,1.099843822,1.099481045,0
20140801 030539020,1.099831726,1.099468956,0
20140801 030539270,1.09981963,1.099456868,0
20140801 030539520,1.099807534,1.09944478,0
20140801 030542287,1.099795438,1.099432693,0
20140801 030548520,1.099807534,1.09944478,0
20140801 030558533,1.09981963,1.099456868,0
20140801 030558783,1.099855919,1.099493134,0
20140801 030606020,1.099868016,1.099505223,0
20140801 030606270,1.099855919,1.099493134,0
20140801 030606770,1.099868016,1.099505223,0
20140801 030607003,1.099855919,1.099493134,0
20140801 030607520,1.099868016,1.099505223,0
20140801 030607770,1.099855919,1.099493134,0
20140801 030608050,1.099868016,1.099505223,0
20140801 030608270,1.099855919,1.099493134,0
20140801 030608520,1.099880113,1.099517312,0
20140801 030608770,1.099892211,1.099529401,0
20140801 030609020,1.099880113,1.099517312,0
20140801 030623270,1.099892211,1.099529401,0
20140801 030631520,1.099904308,1.099541491,0
20140801 030634283,1.099928505,1.099565672,0
20140801 030634533,1.099940603,1.099577762,0
20140801 030634770,1.099916406,1.099553581,0
20140801 030637770,1.099928505,1.099565672,0
20140801 030638520,1.099916406,1.099553581,0
20140801 030643783,1.099892211,1.099529401,0
20140801 030644033,1.099855919,1.099493134,0
20140801 030644283,1.099843822,1.099481045,0
20140801 030644533,1.099831726,1.099468956,0
20140801 030646270,1.09981963,1.099456868,0
20140801 030651267,1.099831726,1.099468956,0
20140801 030702767,1.099843822,1.099481045,0
20140801 030704767,1.099855919,1.099493134,0
20140801 030715283,1.099868016,1.099505223,0
20140801 030716033,1.099880113,1.099517312,0
20140801 030717017,1.099892211,1.099529401,0
20140801 030720267,1.099904308,1.099541491,0
20140801 030732767,1.099916406,1.099553581,0
20140801 030736517,1.099928505,1.099565672,0
20140801 030737533,1.099940603,1.099577762,0
20140801 030743267,1.099928505,1.099565672,0
20140801 030743767,1.099916406,1.099553581,0
20140801 030747517,1.099904308,1.099541491,0
20140801 030753753,1.099916406,1.099553581,0
20140801 030754267,1.099904308,1.099541491,0
20140801 030800017,1.099892211,1.099529401,0
20140801 030803017,1.099904308,1.099541491,0
20140801 030805767,1.099892211,1.099529401,0
20140801 030810017,1.099880113,1.099517312,0
20140801 030812017,1.099892211,1.099529401,0
20140801 030835517,1.099904308,1.099541491,0
20140801 030841503,1.099892211,1.099529401,0
20140801 030846753,1.099904308,1.099541491,0
20140801 030851753,1.099892211,1.099529401,0
20140801 030900283,1.099880113,1.099517312,0
20140801 030902003,1.099892211,1.099529401,0
20140801 030910767,1.099880113,1.099517312,0
20140801 030930517,1.099868016,1.099505223,0
20140801 030940267,1.099880113,1.099517312,0
20140801 030944753,1.099892211,1.099529401,0
20140801 030952267,1.099880113,1.099517312,0
20140801 030952517,1.099892211,1.099529401,0
20140801 030958283,1.099904308,1.099541491,0
20140801 030958533,1.099952702,1.099589853,0
20140801 030958767,1.099964801,1.099601944,0
20140801 030959003,1.099952702,1.099589853,0
20140801 030959517,1.099928505,1.099565672,0
20140801 030959767,1.099952702,1.099589853,0
20140801 031000033,1.0999769,1.099614035,0
20140801 031000283,1.099989,1.099626127,0
