TIME,MIN,MAX,OTHER
20140801 052822273,0.928310,0.928510,0
20140801 052822523,0.928290,0.928490,0
20140801 052822773,0.928300,0.928500,0
20140801 052823023,0.928310,0.928510,0
20140801 052824523,0.928300,0.928500,0
20140801 052824773,0.928280,0.928480,0
20140801 052919290,0.928290,0.928490,0
20140801 052936790,0.928280,0.928480,0
20140801 052939040,0.928290,0.928490,0
20140801 052939290,0.928280,0.928480,0
20140801 052946023,0.928270,0.928470,0
20140801 052946787,0.928280,0.928480,0
20140801 053006007,0.928290,0.928490,0
20140801 053008773,0.928300,0.928500,0
20140801 053010523,0.928310,0.928510,0
20140801 053010773,0.928300,0.928500,0
20140801 053012523,0.928310,0.928510,0
20140801 053014773,0.928300,0.928500,0
20140801 053022523,0.928310,0.928510,0
20140801 053022773,0.928330,0.928530,0
20140801 053023023,0.928320,0.928520,0
20140801 053023273,0.928310,0.928510,0
20140801 053023523,0.928300,0.928500,0
20140801 053034523,0.928290,0.928490,0
20140801 053034773,0.928280,0.928480,0
20140801 053037507,0.928290,0.928490,0
20140801 053042523,0.928280,0.928480,0
20140801 053042773,0.928290,0.928490,0
20140801 053043023,0.928280,0.928480,0
20140801 053043273,0.928290,0.928490,0
20140801 053043523,0.928280,0.928480,0
20140801 053043773,0.928290,0.928490,0
20140801 053044023,0.928280,0.928480,0
20140801 053044273,0.928290,0.928490,0
20140801 053044523,0.928280,0.928480,0
20140801 053044773,0.928290,0.928490,0
20140801 053045023,0.928280,0.928480,0
20140801 053045523,0.928290,0.928490,0
20140801 053045773,0.928280,0.928480,0
20140801 053046023,0.928290,0.928490,0
20140801 053046273,0.928280,0.928480,0
20140801 053046523,0.928290,0.928490,0
20140801 053046773,0.928280,0.928480,0
20140801 053047023,0.928290,0.928490,0
20140801 053047273,0.928280,0.928480,0
20140801 053047523,0.928270,0.928470,0
20140801 053109773,0.928250,0.928450,0
20140801 053115523,0.928260,0.928460,0
20140801 053115773,0.928250,0.928450,0
20140801 053116773,0.928260,0.928460,0
20140801 053117023,0.928250,0.928450,0
20140801 053117773,0.928260,0.928460,0
20140801 053118023,0.928250,0.928450,0
20140801 053118773,0.928260,0.928460,0
20140801 053120773,0.928250,0.928450,0
20140801 053122773,0.928260,0.928460,0
20140801 053123023,0.928250,0.928450,0
20140801 053123273,0.928260,0.928460,0
20140801 053123523,0.928250,0.928450,0
20140801 053123773,0.928260,0.928460,0
20140801 053125023,0.928250,0.928450,0
20140801 053125523,0.928260,0.928460,0
20140801 053125773,0.928250,0.928450,0
20140801 053129773,0.928260,0.928460,0
20140801 053130023,0.928250,0.928450,0
20140801 053132023,0.928260,0.928460,0
20140801 053150773,0.928270,0.928470,0
20140801 053155273,0.928260,0.928460,0
20140801 053219273,0.928250,0.928450,0
20140801 053226523,0.928260,0.928460,0
20140801 053228773,0.928250,0.928450,0
20140801 053229773,0.928260,0.928460,0
20140801 053231523,0.928250,0.928450,0
20140801 053231773,0.928260,0.928460,0
20140801 053232023,0.928250,0.928450,0
20140801 053232273,0.928260,0.928460,0
20140801 053234773,0.928250,0.928450,0
20140801 053236523,0.928260,0.928460,0
20140801 053237287,0.928250,0.928450,0
20140801 053243773,0.928240,0.928440,0
20140801 053245773,0.928210,0.928410,0
20140801 053246023,0.928200,0.928400,0
20140801 053246523,0.928140,0.928340,0
20140801 053249537,0.928110,0.928310,0
20140801 053249773,0.928040,0.928240,0
20140801 053251273,0.928030,0.928230,0
20140801 053253023,0.928040,0.928240,0
20140801 053253773,0.928050,0.928250,0
20140801 053256273,0.928040,0.928240,0
20140801 053302523,0.928050,0.928250,0
20140801 053302773,0.928040,0.928240,0
20140801 053314520,0.928050,0.928250,0
20140801 053315787,0.928030,0.928230,0
20140801 053316270,0.928040,0.928240,0
20140801 053316520,0.928030,0.928230,0
20140801 053317787,0.928020,0.928220,0
20140801 053318037,0.928010,0.928210,0
20140801 053318287,0.927990,0.928190,0
20140801 053318537,0.927980,0.928180,0
20140801 053318770,0.927940,0.928140,0
20140801 053322020,0.927950,0.928150,0
20140801 053322520,0.927960,0.928160,0
20140801 053323020,0.927950,0.928150,0
20140801 053330770,0.927940,0.928140,0
20140801 053331020,0.927950,0.928150,0
20140801 053331770,0.927940,0.928140,0
20140801 053333037,0.927950,0.928150,0
20140801 053339787,0.927940,0.928140,0
20140801 053345020,0.927930,0.928130,0
20140801 053351520,0.927920,0.928120,0
20140801 053352020,0.927930,0.928130,0
20140801 053352270,0.927920,0.928120,0
20140801 053352520,0.927940,0.928140,0
20140801 053354020,0.927950,0.928150,0
20140801 053354520,0.927940,0.928140,0
20140801 053355270,0.927950,0.928150,0
20140801 053355520,0.927940,0.928140,0
20140801 053407270,0.927950,0.928150,0
20140801 053413257,0.927940,0.928140,0
20140801 053413770,0.927950,0.928150,0
20140801 053415507,0.927940,0.928140,0
20140801 053416007,0.927950,0.928150,0
20140801 053419757,0.927940,0.928140,0
20140801 053422020,0.927930,0.928130,0
20140801 053422270,0.927940,0.928140,0
20140801 053428770,0.927950,0.928150,0
20140801 053437020,0.927960,0.928160,0
20140801 053437287,0.927950,0.928150,0
20140801 053437520,0.927960,0.928160,0
20140801 053440287,0.927950,0.928150,0
20140801 053440537,0.927960,0.928160,0
20140801 053440770,0.927950,0.928150,0
20140801 053441020,0.927960,0.928160,0
20140801 053441270,0.927950,0.928150,0
20140801 053441520,0.927960,0.928160,0
20140801 053442020,0.927950,0.928150,0
20140801 053442520,0.927960,0.928160,0
20140801 053443020,0.927950,0.928150,0
20140801 053443520,0.927960,0.928160,0
20140801 053444020,0.927950,0.928150,0
20140801 053444270,0.927960,0.928160,0
20140801 053444520,0.927950,0.928150,0
20140801 053450020,0.927940,0.928140,0
20140801 053450270,0.927950,0.928150,0
20140801 053459037,0.927960,0.928160,0
20140801 053501007,0.927970,0.928170,0
20140801 053503757,0.927960,0.928160,0
20140801 053504257,0.927950,0.928150,0
20140801 053504507,0.927960,0.928160,0
20140801 053504757,0.927950,0.928150,0
20140801 053505007,0.927960,0.928160,0
20140801 053505257,0.927950,0.928150,0
20140801 053505520,0.927960,0.928160,0
20140801 053505757,0.927950,0.928150,0
20140801 053506007,0.927960,0.928160,0
20140801 053506270,0.927950,0.928150,0
20140801 053506507,0.927960,0.928160,0
20140801 053506757,0.927950,0.928150,0
20140801 053507257,0.927960,0.928160,0
20140801 053507507,0.927950,0.928150,0
20140801 053508020,0.927940,0.928140,0
20140801 053508257,0.927920,0.928120,0
20140801 053508507,0.927930,0.928130,0
20140801 053509020,0.927890,0.928090,0
20140801 053509257,0.927920,0.928120,0
20140801 053509757,0.927930,0.928130,0
20140801 053511007,0.927950,0.928150,0
20140801 053511257,0.927940,0.928140,0
20140801 053512007,0.927950,0.928150,0
20140801 053514757,0.927940,0.928140,0
20140801 053515007,0.927930,0.928130,0
20140801 053515270,0.927920,0.928120,0
20140801 053516007,0.927930,0.928130,0
20140801 053517270,0.927940,0.928140,0
20140801 053517770,0.927930,0.928130,0
20140801 053518020,0.927940,0.928140,0
20140801 053519257,0.927930,0.928130,0
20140801 053520520,0.927940,0.928140,0
20140801 053529770,0.927900,0.928100,0
20140801 053530020,0.927930,0.928130,0
20140801 053530270,0.927900,0.928100,0
20140801 053534787,0.927920,0.928120,0
20140801 053535020,0.927940,0.928140,0
20140801 053535257,0.927930,0.928130,0
20140801 053536007,0.927940,0.928140,0
20140801 053536757,0.927930,0.928130,0
20140801 053537757,0.927920,0.928120,0
20140801 053538257,0.927930,0.928130,0
20140801 053538757,0.927920,0.928120,0
20140801 053539257,0.927900,0.928100,0
20140801 053540507,0.927920,0.928120,0
20140801 053548507,0.927890,0.928090,0
20140801 053551757,0.927920,0.928120,0
20140801 053552257,0.927890,0.928090,0
20140801 053554007,0.927910,0.928110,0
20140801 053554507,0.927930,0.928130,0
20140801 053555257,0.927910,0.928110,0
20140801 053557520,0.927930,0.928130,0
20140801 053559020,0.927910,0.928110,0
20140801 053559270,0.927920,0.928120,0
20140801 053614007,0.927930,0.928130,0
20140801 053614270,0.927920,0.928120,0
20140801 053614520,0.927900,0.928100,0
20140801 053614770,0.927880,0.928080,0
20140801 053615020,0.927840,0.928040,0
20140801 053648270,0.927850,0.928050,0
20140801 053651020,0.927860,0.928060,0
20140801 053651270,0.927850,0.928050,0
20140801 053654787,0.927860,0.928060,0
20140801 053657270,0.927870,0.928070,0
20140801 053657520,0.927860,0.928060,0
20140801 053657770,0.927870,0.928070,0
20140801 053659770,0.927890,0.928090,0
20140801 053700020,0.927900,0.928100,0
20140801 053700787,0.927890,0.928090,0
20140801 053701020,0.927900,0.928100,0
20140801 053703520,0.927890,0.928090,0
20140801 053709287,0.927920,0.928120,0
20140801 053710520,0.927930,0.928130,0
20140801 053712270,0.927940,0.928140,0
20140801 053716270,0.927930,0.928130,0
20140801 053718020,0.927900,0.928100,0
20140801 053718270,0.927890,0.928090,0
20140801 053719520,0.927900,0.928100,0
20140801 053719770,0.927920,0.928120,0
20140801 053721520,0.927930,0.928130,0
20140801 053723270,0.927910,0.928110,0
20140801 053723537,0.927890,0.928090,0
20140801 053730270,0.927940,0.928140,0
20140801 053730520,0.927950,0.928150,0
20140801 053735020,0.927960,0.928160,0
20140801 053752003,0.927950,0.928150,0
20140801 053753253,0.927960,0.928160,0
20140801 053755003,0.927980,0.928180,0
20140801 053755253,0.927960,0.928160,0
20140801 053756770,0.927970,0.928170,0
20140801 053757020,0.927960,0.928160,0
20140801 053757270,0.927950,0.928150,0
20140801 053757520,0.927960,0.928160,0
20140801 053758520,0.927970,0.928170,0
20140801 053758770,0.927960,0.928160,0
20140801 053800020,0.927970,0.928170,0
20140801 053800270,0.927980,0.928180,0
20140801 053806037,0.927950,0.928150,0
20140801 053806317,0.927960,0.928160,0
20140801 053807520,0.927980,0.928180,0
20140801 053810020,0.927970,0.928170,0
20140801 053810270,0.927960,0.928160,0
20140801 053815253,0.927950,0.928150,0
20140801 053818003,0.927940,0.928140,0
20140801 053818270,0.927930,0.928130,0
20140801 053818503,0.927940,0.928140,0
20140801 053824003,0.927950,0.928150,0
20140801 053829287,0.927890,0.928090,0
20140801 053831520,0.927900,0.928100,0
20140801 053832253,0.927890,0.928090,0
20140801 053834253,0.927910,0.928110,0
20140801 053834503,0.927920,0.928120,0
20140801 053835003,0.927910,0.928110,0
20140801 053835253,0.927920,0.928120,0
20140801 053836753,0.927910,0.928110,0
20140801 053837020,0.927920,0.928120,0
20140801 053839020,0.927910,0.928110,0
20140801 053839270,0.927900,0.928100,0
20140801 053841037,0.927890,0.928090,0
20140801 053847020,0.927920,0.928120,0
20140801 053847270,0.927930,0.928130,0
20140801 053847520,0.927950,0.928150,0
20140801 053847770,0.927970,0.928170,0
20140801 053848037,0.927980,0.928180,0
20140801 053848520,0.927990,0.928190,0
20140801 053848787,0.928020,0.928220,0
20140801 053849037,0.928060,0.928260,0
20140801 053849520,0.928070,0.928270,0
20140801 053852037,0.928090,0.928290,0
20140801 053853503,0.928130,0.928330,0
20140801 053853753,0.928140,0.928340,0
20140801 053854770,0.928130,0.928330,0
20140801 053855020,0.928140,0.928340,0
20140801 053855287,0.928090,0.928290,0
20140801 053855787,0.928080,0.928280,0
20140801 053856037,0.928060,0.928260,0
20140801 053856270,0.928070,0.928270,0
20140801 053856520,0.928040,0.928240,0
20140801 053856770,0.928020,0.928220,0
20140801 053857037,0.928030,0.928230,0
20140801 053857270,0.928050,0.928250,0
20140801 053857770,0.928060,0.928260,0
20140801 053858520,0.928040,0.928240,0
20140801 053858770,0.928010,0.928210,0
20140801 053859020,0.928030,0.928230,0
20140801 053859520,0.928040,0.928240,0
20140801 053900020,0.928030,0.928230,0
20140801 053900520,0.928020,0.928220,0
20140801 053901020,0.928000,0.928200,0
20140801 053901270,0.927990,0.928190,0
20140801 053902770,0.928000,0.928200,0
20140801 053903020,0.928010,0.928210,0
20140801 053903270,0.928030,0.928230,0
20140801 053903520,0.928060,0.928260,0
20140801 053903753,0.928050,0.928250,0
20140801 053905287,0.928040,0.928240,0
20140801 053905770,0.928030,0.928230,0
20140801 053907537,0.928020,0.928220,0
20140801 053908037,0.928040,0.928240,0
20140801 053908270,0.928030,0.928230,0
20140801 053909270,0.928020,0.928220,0
20140801 053909520,0.928010,0.928210,0
20140801 053909770,0.928000,0.928200,0
20140801 053916520,0.928020,0.928220,0
20140801 053916770,0.928030,0.928230,0
20140801 053917037,0.928060,0.928260,0
20140801 053917270,0.928090,0.928290,0
20140801 053919503,0.928100,0.928300,0
20140801 053919753,0.928110,0.928310,0
20140801 053920003,0.928120,0.928320,0
20140801 053920753,0.928130,0.928330,0
20140801 053921753,0.928120,0.928320,0
20140801 053926253,0.928110,0.928310,0
20140801 053926503,0.928090,0.928290,0
20140801 053929253,0.928080,0.928280,0
20140801 053941003,0.928100,0.928300,0
20140801 053942003,0.928070,0.928270,0
20140801 053942253,0.928090,0.928290,0
20140801 053943253,0.928080,0.928280,0
20140801 053943503,0.928090,0.928290,0
20140801 053943753,0.928080,0.928280,0
20140801 053951503,0.928070,0.928270,0
20140801 053952503,0.928080,0.928280,0
20140801 053954003,0.928070,0.928270,0
20140801 053959753,0.928080,0.928280,0
20140801 054000520,0.928040,0.928240,0
20140801 054000753,0.928020,0.928220,0
20140801 054001020,0.928030,0.928230,0
20140801 054005020,0.928020,0.928220,0
20140801 054008020,0.927990,0.928190,0
20140801 054008270,0.927980,0.928180,0
20140801 054008520,0.928000,0.928200,0
20140801 054018003,0.927990,0.928190,0
20140801 054022770,0.928000,0.928200,0
20140801 054031020,0.928010,0.928210,0
20140801 054031520,0.928000,0.928200,0
20140801 054034253,0.928010,0.928210,0
20140801 054035503,0.928000,0.928200,0
20140801 054046503,0.928020,0.928220,0
20140801 054046783,0.928070,0.928270,0
20140801 054047270,0.928060,0.928260,0
20140801 054047503,0.928070,0.928270,0
20140801 054048020,0.928060,0.928260,0
20140801 054048270,0.928050,0.928250,0
20140801 054048770,0.928020,0.928220,0
20140801 054050520,0.928010,0.928210,0
20140801 054050770,0.928000,0.928200,0
20140801 054051020,0.928040,0.928240,0
20140801 054051270,0.928050,0.928250,0
20140801 054051520,0.928060,0.928260,0
20140801 054053270,0.928070,0.928270,0
20140801 054105517,0.928030,0.928230,0
20140801 054105767,0.928040,0.928240,0
20140801 054108033,0.928060,0.928260,0
20140801 054110753,0.928070,0.928270,0
20140801 054113517,0.928030,0.928230,0
20140801 054115503,0.928020,0.928220,0
20140801 054116503,0.928010,0.928210,0
20140801 054116753,0.928000,0.928200,0
20140801 054117003,0.928020,0.928220,0
20140801 054121753,0.928010,0.928210,0
20140801 054128003,0.928000,0.928200,0
20140801 054134253,0.928010,0.928210,0
20140801 054134503,0.928030,0.928230,0
20140801 054136003,0.928050,0.928250,0
20140801 054137503,0.928040,0.928240,0
20140801 054142253,0.928030,0.928230,0
20140801 054142753,0.927980,0.928180,0
20140801 054158503,0.927970,0.928170,0
20140801 054158753,0.927980,0.928180,0
20140801 054201503,0.927970,0.928170,0
20140801 054201753,0.927960,0.928160,0
20140801 054202253,0.927970,0.928170,0
20140801 054203003,0.927960,0.928160,0
20140801 054203503,0.927950,0.928150,0
20140801 054204517,0.927940,0.928140,0
20140801 054204767,0.927950,0.928150,0
20140801 054207503,0.927940,0.928140,0
20140801 054209003,0.927950,0.928150,0
20140801 054209753,0.927940,0.928140,0
20140801 054214767,0.927950,0.928150,0
20140801 054247267,0.927940,0.928140,0
20140801 054254253,0.927920,0.928120,0
20140801 054254503,0.927910,0.928110,0
20140801 054254753,0.927870,0.928070,0
20140801 054255003,0.927850,0.928050,0
20140801 054255267,0.927840,0.928040,0
20140801 054301253,0.927850,0.928050,0
20140801 054301753,0.927860,0.928060,0
20140801 054302003,0.927880,0.928080,0
20140801 054302753,0.927900,0.928100,0
20140801 054303017,0.927920,0.928120,0
20140801 054303253,0.927940,0.928140,0
20140801 054304783,0.927930,0.928130,0
20140801 054305003,0.927900,0.928100,0
20140801 054305253,0.927930,0.928130,0
20140801 054305753,0.927940,0.928140,0
20140801 054306517,0.927930,0.928130,0
20140801 054306753,0.927900,0.928100,0
20140801 054307003,0.927890,0.928090,0
20140801 054307503,0.927910,0.928110,0
20140801 054308503,0.927900,0.928100,0
20140801 054308753,0.927890,0.928090,0
20140801 054309017,0.927880,0.928080,0
20140801 054323267,0.927920,0.928120,0
20140801 054323767,0.927910,0.928110,0
20140801 054324267,0.927900,0.928100,0
20140801 054329017,0.927890,0.928090,0
20140801 054329517,0.927900,0.928100,0
20140801 054335533,0.927920,0.928120,0
20140801 054335783,0.927940,0.928140,0
20140801 054336283,0.927950,0.928150,0
20140801 054337267,0.927920,0.928120,0
20140801 054337767,0.927940,0.928140,0
20140801 054338267,0.927950,0.928150,0
20140801 054338517,0.927940,0.928140,0
20140801 054338767,0.927950,0.928150,0
20140801 054339517,0.927930,0.928130,0
20140801 054341767,0.927940,0.928140,0
20140801 054342017,0.927950,0.928150,0
20140801 054343267,0.927940,0.928140,0
20140801 054343517,0.927920,0.928120,0
20140801 054343767,0.927930,0.928130,0
20140801 054346033,0.927920,0.928120,0
20140801 054346253,0.927900,0.928100,0
20140801 054347267,0.927890,0.928090,0
20140801 054348033,0.927910,0.928110,0
20140801 054348267,0.927920,0.928120,0
20140801 054350267,0.927940,0.928140,0
20140801 054350517,0.927950,0.928150,0
20140801 054353767,0.927940,0.928140,0
20140801 054400267,0.927930,0.928130,0
20140801 054400517,0.927940,0.928140,0
20140801 054401267,0.927930,0.928130,0
20140801 054402517,0.927940,0.928140,0
20140801 054415253,0.927930,0.928130,0
20140801 054415517,0.927880,0.928080,0
20140801 054415767,0.927860,0.928060,0
20140801 054416003,0.927850,0.928050,0
20140801 054418017,0.927840,0.928040,0
20140801 054420517,0.927830,0.928030,0
20140801 054420767,0.927800,0.928000,0
20140801 054421033,0.927830,0.928030,0
20140801 054421533,0.927840,0.928040,0
20140801 054423017,0.927850,0.928050,0
20140801 054423267,0.927840,0.928040,0
20140801 054423753,0.927830,0.928030,0
20140801 054424017,0.927820,0.928020,0
20140801 054424267,0.927810,0.928010,0
20140801 054424517,0.927800,0.928000,0
20140801 054425753,0.927790,0.927990,0
20140801 054427517,0.927800,0.928000,0
20140801 054427753,0.927790,0.927990,0
20140801 054428267,0.927780,0.927980,0
20140801 054428503,0.927750,0.927950,0
20140801 054429003,0.927740,0.927940,0
20140801 054430253,0.927750,0.927950,0
20140801 054431503,0.927760,0.927960,0
20140801 054433003,0.927770,0.927970,0
20140801 054435503,0.927760,0.927960,0
20140801 054435753,0.927780,0.927980,0
20140801 054437253,0.927770,0.927970,0
20140801 054439250,0.927750,0.927950,0
20140801 054451017,0.927760,0.927960,0
20140801 054452767,0.927770,0.927970,0
20140801 054502783,0.927760,0.927960,0
20140801 054505017,0.927770,0.927970,0
20140801 054512750,0.927780,0.927980,0
20140801 054516267,0.927770,0.927970,0
20140801 054516767,0.927780,0.927980,0
20140801 054522517,0.927770,0.927970,0
20140801 054528517,0.927780,0.927980,0
20140801 054531517,0.927750,0.927950,0
20140801 054539267,0.927830,0.928030,0
20140801 054539500,0.927840,0.928040,0
20140801 054539767,0.927810,0.928010,0
20140801 054540000,0.927820,0.928020,0
20140801 054544000,0.927830,0.928030,0
20140801 054545000,0.927840,0.928040,0
20140801 054546250,0.927830,0.928030,0
20140801 054546500,0.927820,0.928020,0
20140801 054546750,0.927810,0.928010,0
20140801 054547000,0.927840,0.928040,0
20140801 054548500,0.927820,0.928020,0
20140801 054548750,0.927840,0.928040,0
20140801 054550250,0.927810,0.928010,0
20140801 054550500,0.927820,0.928020,0
20140801 054550750,0.927840,0.928040,0
20140801 054552250,0.927810,0.928010,0
20140801 054552500,0.927820,0.928020,0
20140801 054554767,0.927830,0.928030,0
20140801 054556267,0.927810,0.928010,0
20140801 054556517,0.927820,0.928020,0
20140801 054600783,0.927780,0.927980,0
20140801 054601033,0.927840,0.928040,0
20140801 054601517,0.927820,0.928020,0
20140801 054602517,0.927830,0.928030,0
20140801 054602783,0.927860,0.928060,0
20140801 054603017,0.927880,0.928080,0
20140801 054603267,0.927870,0.928070,0
20140801 054603767,0.927880,0.928080,0
20140801 054604267,0.927870,0.928070,0
20140801 054605267,0.927850,0.928050,0
20140801 054607017,0.927880,0.928080,0
20140801 054607517,0.927870,0.928070,0
20140801 054615517,0.927880,0.928080,0
20140801 054615767,0.927870,0.928070,0
20140801 054616517,0.927880,0.928080,0
20140801 054616767,0.927870,0.928070,0
20140801 054620767,0.927880,0.928080,0
20140801 054625250,0.927790,0.927990,0
20140801 054625500,0.927830,0.928030,0
20140801 054625750,0.927810,0.928010,0
20140801 054626000,0.927840,0.928040,0
20140801 054626250,0.927850,0.928050,0
20140801 054628000,0.927860,0.928060,0
20140801 054629517,0.927880,0.928080,0
20140801 054655500,0.927870,0.928070,0
20140801 054655750,0.927880,0.928080,0
20140801 054706750,0.927860,0.928060,0
20140801 054708250,0.927850,0.928050,0
20140801 054708517,0.927830,0.928030,0
20140801 054708750,0.927860,0.928060,0
20140801 054709000,0.927880,0.928080,0
20140801 054714750,0.927870,0.928070,0
20140801 054715000,0.927850,0.928050,0
20140801 054715250,0.927830,0.928030,0
20140801 054715517,0.927820,0.928020,0
20140801 054715750,0.927790,0.927990,0
20140801 054718017,0.927830,0.928030,0
20140801 054718250,0.927840,0.928040,0
20140801 054718500,0.927860,0.928060,0
20140801 054719000,0.927850,0.928050,0
20140801 054719267,0.927830,0.928030,0
20140801 054720000,0.927840,0.928040,0
20140801 054726000,0.927860,0.928060,0
20140801 054726500,0.927880,0.928080,0
20140801 054736517,0.927870,0.928070,0
20140801 054742017,0.927880,0.928080,0
20140801 054742267,0.927920,0.928120,0
20140801 054742517,0.927910,0.928110,0
20140801 054742767,0.927930,0.928130,0
20140801 054743077,0.927940,0.928140,0
20140801 054743517,0.927930,0.928130,0
20140801 054743767,0.927910,0.928110,0
20140801 054744017,0.927920,0.928120,0
20140801 054744267,0.927930,0.928130,0
20140801 054747517,0.927920,0.928120,0
20140801 054748783,0.927940,0.928140,0
20140801 054749033,0.927950,0.928150,0
20140801 054749267,0.927940,0.928140,0
20140801 054749517,0.927950,0.928150,0
20140801 054753280,0.927940,0.928140,0
20140801 054753530,0.927880,0.928080,0
20140801 054754517,0.927870,0.928070,0
20140801 054756017,0.927860,0.928060,0
20140801 054757017,0.927870,0.928070,0
20140801 054800267,0.927860,0.928060,0
20140801 054801267,0.927870,0.928070,0
20140801 054806280,0.927860,0.928060,0
20140801 054806517,0.927870,0.928070,0
20140801 054806780,0.927890,0.928090,0
20140801 054807000,0.927880,0.928080,0
20140801 054807517,0.927870,0.928070,0
20140801 054807767,0.927860,0.928060,0
20140801 054808017,0.927870,0.928070,0
20140801 054809767,0.927860,0.928060,0
20140801 054816530,0.927870,0.928070,0
20140801 054817517,0.927860,0.928060,0
20140801 054817767,0.927870,0.928070,0
20140801 054818767,0.927860,0.928060,0
20140801 054819017,0.927870,0.928070,0
20140801 054821517,0.927860,0.928060,0
20140801 054822017,0.927870,0.928070,0
20140801 054824767,0.927880,0.928080,0
20140801 054825767,0.927870,0.928070,0
20140801 054833767,0.927860,0.928060,0
20140801 054834017,0.927870,0.928070,0
20140801 054834500,0.927860,0.928060,0
20140801 054834767,0.927870,0.928070,0
20140801 054837030,0.927860,0.928060,0
20140801 054839280,0.927870,0.928070,0
20140801 054840017,0.927880,0.928080,0
20140801 054841017,0.927870,0.928070,0
20140801 054846780,0.927860,0.928060,0
20140801 054850267,0.927870,0.928070,0
20140801 054855767,0.927860,0.928060,0
20140801 054856017,0.927850,0.928050,0
20140801 054856517,0.927860,0.928060,0
20140801 054856767,0.927850,0.928050,0
20140801 054900017,0.927860,0.928060,0
20140801 054900267,0.927850,0.928050,0
20140801 054900517,0.927860,0.928060,0
20140801 054901030,0.927850,0.928050,0
20140801 054901767,0.927860,0.928060,0
20140801 054912017,0.927850,0.928050,0
20140801 054916267,0.927860,0.928060,0
20140801 054917517,0.927850,0.928050,0
20140801 054918517,0.927860,0.928060,0
20140801 054919767,0.927870,0.928070,0
20140801 054920267,0.927860,0.928060,0
20140801 054920517,0.927850,0.928050,0
20140801 054922500,0.927860,0.928060,0
20140801 054925030,0.927850,0.928050,0
20140801 054926267,0.927860,0.928060,0
20140801 054927500,0.927870,0.928070,0
20140801 054929250,0.927850,0.928050,0
20140801 054929750,0.927840,0.928040,0
20140801 054930000,0.927850,0.928050,0
20140801 054930500,0.927840,0.928040,0
20140801 054931750,0.927850,0.928050,0
20140801 054932000,0.927860,0.928060,0
20140801 054933017,0.927850,0.928050,0
20140801 054935250,0.927860,0.928060,0
20140801 054951017,0.927850,0.928050,0
20140801 054951267,0.927860,0.928060,0
20140801 054951517,0.927840,0.928040,0
20140801 054951767,0.927850,0.928050,0
20140801 054952530,0.927830,0.928030,0
20140801 054953030,0.927800,0.928000,0
20140801 054953267,0.927790,0.927990,0
20140801 054953517,0.927760,0.927960,0
20140801 054953767,0.927750,0.927950,0
20140801 054956267,0.927760,0.927960,0
20140801 054956517,0.927750,0.927950,0
20140801 054958500,0.927780,0.927980,0
20140801 054958750,0.927760,0.927960,0
20140801 054959000,0.927820,0.928020,0
20140801 054959250,0.927770,0.927970,0
20140801 054959500,0.927780,0.927980,0
20140801 055118030,0.927740,0.927940,0
20140801 055118530,0.927730,0.927930,0
20140801 055119017,0.927740,0.927940,0
20140801 055123017,0.927730,0.927930,0
20140801 055123517,0.927720,0.927920,0
20140801 055123767,0.927730,0.927930,0
20140801 055128513,0.927700,0.927900,0
20140801 055129013,0.927730,0.927930,0
20140801 055129263,0.927740,0.927940,0
20140801 055129513,0.927730,0.927930,0
20140801 055130263,0.927690,0.927890,0
20140801 055130513,0.927720,0.927920,0
20140801 055130763,0.927700,0.927900,0
20140801 055131030,0.927680,0.927880,0
20140801 055131280,0.927740,0.927940,0
20140801 055131513,0.927750,0.927950,0
20140801 055131763,0.927740,0.927940,0
20140801 055132013,0.927730,0.927930,0
20140801 055132263,0.927720,0.927920,0
20140801 055149763,0.927730,0.927930,0
20140801 055152263,0.927740,0.927940,0
20140801 055153513,0.927750,0.927950,0
20140801 055202013,0.927740,0.927940,0
20140801 055202263,0.927720,0.927920,0
20140801 055202513,0.927700,0.927900,0
20140801 055202763,0.927730,0.927930,0
20140801 055203013,0.927740,0.927940,0
20140801 055213013,0.927730,0.927930,0
20140801 055216013,0.927740,0.927940,0
20140801 055233530,0.927720,0.927920,0
20140801 055233763,0.927690,0.927890,0
20140801 055234013,0.927700,0.927900,0
20140801 055234263,0.927710,0.927910,0
20140801 055235263,0.927720,0.927920,0
20140801 055235513,0.927730,0.927930,0
20140801 055247530,0.927720,0.927920,0
20140801 055254263,0.927730,0.927930,0
20140801 055254513,0.927740,0.927940,0
20140801 055255513,0.927750,0.927950,0
20140801 055341530,0.927730,0.927930,0
20140801 055347013,0.927720,0.927920,0
20140801 055347513,0.927700,0.927900,0
20140801 055348013,0.927680,0.927880,0
20140801 055348263,0.927670,0.927870,0
20140801 055348513,0.927650,0.927850,0
20140801 055348780,0.927640,0.927840,0
20140801 055349030,0.927630,0.927830,0
20140801 055349280,0.927600,0.927800,0
20140801 055349530,0.927590,0.927790,0
20140801 055350530,0.927600,0.927800,0
20140801 055350780,0.927620,0.927820,0
20140801 055351263,0.927630,0.927830,0
20140801 055352247,0.927620,0.927820,0
20140801 055352513,0.927630,0.927830,0
20140801 055354280,0.927580,0.927780,0
20140801 055354513,0.927590,0.927790,0
20140801 055354763,0.927640,0.927840,0
20140801 055355263,0.927630,0.927830,0
20140801 055359513,0.927640,0.927840,0
20140801 055400263,0.927630,0.927830,0
20140801 055415013,0.927640,0.927840,0
20140801 055445013,0.927630,0.927830,0
20140801 055445263,0.927620,0.927820,0
