TIME,MIN,MAX,OTHER
20140801 000959430,1.338610,1.338780,0
20140801 000959680,1.338600,1.338770,0
20140801 000959930,1.338610,1.338780,0
20140801 001000430,1.338620,1.338790,0
20140801 001000680,1.338590,1.338760,0
20140801 001000930,1.338580,1.338750,0
20140801 001001180,1.338570,1.338740,0
20140801 001002180,1.338580,1.338750,0
20140801 001002930,1.338590,1.338760,0
20140801 001004180,1.338580,1.338750,0
20140801 001019680,1.338590,1.338760,0
20140801 001031430,1.338580,1.338750,0
20140801 001044930,1.338590,1.338760,0
20140801 001045180,1.338580,1.338750,0
20140801 001050430,1.338600,1.338770,0
20140801 001055180,1.338610,1.338780,0
20140801 001101180,1.338600,1.338770,0
20140801 001101430,1.338610,1.338780,0
20140801 001103680,1.338600,1.338770,0
20140801 001105430,1.338610,1.338780,0
20140801 001117180,1.338600,1.338770,0
20140801 001119180,1.338610,1.338780,0
20140801 001120430,1.338630,1.338800,0
20140801 001202430,1.338620,1.338790,0
20140801 001342930,1.338630,1.338800,0
20140801 001357180,1.338620,1.338790,0
20140801 001414180,1.338600,1.338770,0
20140801 001414430,1.338620,1.338790,0
20140801 001438680,1.338600,1.338770,0
20140801 001438930,1.338610,1.338780,0
20140801 001439180,1.338600,1.338770,0
20140801 001444430,1.338590,1.338760,0
20140801 001444680,1.338580,1.338750,0
20140801 001534427,1.338570,1.338740,0
20140801 001534677,1.338560,1.338730,0
20140801 001534927,1.338550,1.338720,0
20140801 001538693,1.338560,1.338730,0
20140801 001600427,1.338550,1.338720,0
20140801 001602177,1.338560,1.338730,0
20140801 001603177,1.338570,1.338740,0
20140801 001603427,1.338580,1.338750,0
20140801 001605927,1.338570,1.338740,0
20140801 001608427,1.338540,1.338710,0
20140801 001609177,1.338520,1.338690,0
20140801 001609427,1.338510,1.338680,0
20140801 001609677,1.338500,1.338670,0
20140801 001609927,1.338510,1.338680,0
20140801 001612677,1.338500,1.338670,0
20140801 001637443,1.338510,1.338680,0
20140801 001650943,1.338500,1.338670,0
20140801 001702210,1.338490,1.338660,0
20140801 001705193,1.338500,1.338670,0
20140801 001712693,1.338490,1.338660,0
20140801 001717943,1.338500,1.338670,0
20140801 001721177,1.338530,1.338700,0
20140801 001721443,1.338520,1.338690,0
20140801 001721693,1.338510,1.338680,0
20140801 001721943,1.338520,1.338690,0
20140801 001723193,1.338510,1.338680,0
20140801 001731693,1.338500,1.338670,0
20140801 001733943,1.338490,1.338660,0
20140801 001734193,1.338500,1.338670,0
20140801 001759443,1.338490,1.338660,0
20140801 001811693,1.338500,1.338670,0
20140801 001816193,1.338520,1.338690,0
20140801 001816443,1.338510,1.338680,0
20140801 001843443,1.338500,1.338670,0
20140801 001851693,1.338480,1.338650,0
20140801 001851943,1.338470,1.338640,0
20140801 001906943,1.338460,1.338630,0
20140801 001922693,1.338450,1.338620,0
20140801 001923193,1.338460,1.338630,0
20140801 001953443,1.338450,1.338620,0
20140801 001958943,1.338460,1.338630,0
20140801 001959193,1.338450,1.338620,0
20140801 002001443,1.338460,1.338630,0
20140801 002054927,1.338470,1.338640,0
20140801 002227440,1.338490,1.338660,0
20140801 002227690,1.338470,1.338640,0
20140801 002237690,1.338490,1.338660,0
20140801 002237940,1.338470,1.338640,0
20140801 002342940,1.338480,1.338650,0
20140801 002348207,1.338470,1.338640,0
20140801 002348440,1.338480,1.338650,0
20140801 002433690,1.338470,1.338640,0
20140801 002538690,1.338480,1.338650,0
20140801 002542440,1.338470,1.338640,0
20140801 002627207,1.338480,1.338650,0
20140801 002635940,1.338470,1.338640,0
20140801 002702690,1.338480,1.338650,0
20140801 002703940,1.338470,1.338640,0
20140801 002804440,1.338460,1.338630,0
20140801 002811440,1.338470,1.338640,0
20140801 002818190,1.338460,1.338630,0
20140801 002838690,1.338470,1.338640,0
20140801 002849440,1.338460,1.338630,0
20140801 002917453,1.338470,1.338640,0
20140801 002918440,1.338480,1.338650,0
20140801 002921190,1.338470,1.338640,0
20140801 002922190,1.338480,1.338650,0
20140801 002923440,1.338470,1.338640,0
20140801 002923690,1.338480,1.338650,0
20140801 002927440,1.338470,1.338640,0
20140801 002930190,1.338480,1.338650,0
20140801 002930690,1.338490,1.338660,0
20140801 002930940,1.338500,1.338670,0
20140801 002931190,1.338480,1.338650,0
20140801 002931440,1.338470,1.338640,0
20140801 003008220,1.338440,1.338610,0
20140801 003008453,1.338400,1.338570,0
20140801 003008703,1.338390,1.338560,0
20140801 003008953,1.338400,1.338570,0
20140801 003016453,1.338370,1.338540,0
20140801 003016720,1.338310,1.338480,0
20140801 003016953,1.338290,1.338460,0
20140801 003017203,1.338300,1.338470,0
20140801 003020453,1.338290,1.338460,0
20140801 003037187,1.338300,1.338470,0
20140801 003043937,1.338290,1.338460,0
20140801 003044187,1.338280,1.338450,0
20140801 003044453,1.338290,1.338460,0
20140801 003044687,1.338280,1.338450,0
20140801 003044937,1.338270,1.338440,0
20140801 003052437,1.338250,1.338420,0
20140801 003052937,1.338260,1.338430,0
20140801 003053453,1.338270,1.338440,0
20140801 003054453,1.338250,1.338420,0
20140801 003054720,1.338210,1.338380,0
20140801 003054953,1.338190,1.338360,0
20140801 003055203,1.338210,1.338380,0
20140801 003109703,1.338200,1.338370,0
20140801 003112953,1.338210,1.338380,0
20140801 003118453,1.338220,1.338390,0
20140801 003121453,1.338210,1.338380,0
20140801 003130203,1.338230,1.338400,0
20140801 003130470,1.338290,1.338460,0
20140801 003130703,1.338310,1.338480,0
20140801 003130953,1.338300,1.338470,0
20140801 003131703,1.338320,1.338490,0
20140801 003132203,1.338330,1.338500,0
20140801 003134703,1.338320,1.338490,0
20140801 003135203,1.338330,1.338500,0
20140801 003136203,1.338320,1.338490,0
20140801 003142203,1.338300,1.338470,0
20140801 003142453,1.338290,1.338460,0
20140801 003148970,1.338330,1.338500,0
20140801 003149453,1.338340,1.338510,0
20140801 003152703,1.338350,1.338520,0
20140801 003153187,1.338340,1.338510,0
20140801 003153953,1.338320,1.338490,0
20140801 003154203,1.338310,1.338480,0
20140801 003155703,1.338320,1.338490,0
20140801 003200703,1.338310,1.338480,0
20140801 003200953,1.338300,1.338470,0
20140801 003205203,1.338290,1.338460,0
20140801 003205453,1.338280,1.338450,0
20140801 003215953,1.338270,1.338440,0
20140801 003216953,1.338280,1.338450,0
20140801 003217703,1.338260,1.338430,0
20140801 003217953,1.338270,1.338440,0
20140801 003218203,1.338280,1.338450,0
20140801 003224437,1.338290,1.338460,0
20140801 003224687,1.338300,1.338470,0
20140801 003227187,1.338310,1.338480,0
20140801 003228187,1.338320,1.338490,0
20140801 003228687,1.338310,1.338480,0
20140801 003257187,1.338320,1.338490,0
20140801 003305687,1.338310,1.338480,0
20140801 003306937,1.338300,1.338470,0
20140801 003314437,1.338290,1.338460,0
20140801 003355453,1.338300,1.338470,0
20140801 003355703,1.338290,1.338460,0
20140801 003356203,1.338300,1.338470,0
20140801 003357453,1.338310,1.338480,0
20140801 003357953,1.338300,1.338470,0
20140801 003400203,1.338310,1.338480,0
20140801 003400453,1.338300,1.338470,0
20140801 003405203,1.338310,1.338480,0
20140801 003405453,1.338300,1.338470,0
20140801 003406203,1.338310,1.338480,0
20140801 003410687,1.338300,1.338470,0
20140801 003411437,1.338290,1.338460,0
20140801 003412687,1.338300,1.338470,0
20140801 003412937,1.338310,1.338480,0
20140801 003414203,1.338300,1.338470,0
20140801 003414437,1.338310,1.338480,0
20140801 003415437,1.338300,1.338470,0
20140801 003419687,1.338310,1.338480,0
20140801 003432187,1.338330,1.338500,0
20140801 003449703,1.338340,1.338510,0
20140801 003506233,1.338350,1.338520,0
20140801 003506453,1.338340,1.338510,0
20140801 003513703,1.338350,1.338520,0
20140801 003513967,1.338360,1.338530,0
20140801 003514203,1.338370,1.338540,0
20140801 003528203,1.338350,1.338520,0
20140801 003532187,1.338360,1.338530,0
20140801 003532437,1.338370,1.338540,0
20140801 003555187,1.338380,1.338550,0
20140801 003637200,1.338390,1.338560,0
20140801 003716717,1.338400,1.338570,0
20140801 003723450,1.338390,1.338560,0
20140801 003729217,1.338400,1.338570,0
20140801 003732717,1.338420,1.338590,0
20140801 003732967,1.338440,1.338610,0
20140801 003733717,1.338430,1.338600,0
20140801 003737450,1.338440,1.338610,0
20140801 003744967,1.338430,1.338600,0
20140801 003747200,1.338420,1.338590,0
20140801 003747467,1.338410,1.338580,0
20140801 003752717,1.338420,1.338590,0
20140801 003756717,1.338430,1.338600,0
20140801 003757967,1.338420,1.338590,0
20140801 003822217,1.338400,1.338570,0
20140801 003823717,1.338430,1.338600,0
20140801 003823967,1.338440,1.338610,0
20140801 003824217,1.338430,1.338600,0
20140801 003824467,1.338440,1.338610,0
20140801 003826717,1.338450,1.338620,0
20140801 003826967,1.338460,1.338630,0
20140801 003832717,1.338450,1.338620,0
20140801 003833060,1.338440,1.338610,0
20140801 003833217,1.338450,1.338620,0
20140801 003833467,1.338460,1.338630,0
20140801 003903200,1.338450,1.338620,0
20140801 003913217,1.338420,1.338590,0
20140801 003933700,1.338440,1.338610,0
20140801 003935200,1.338420,1.338590,0
20140801 003935450,1.338430,1.338600,0
20140801 003953450,1.338440,1.338610,0
20140801 004000450,1.338450,1.338620,0
20140801 004000967,1.338460,1.338630,0
20140801 004001450,1.338450,1.338620,0
20140801 004020450,1.338460,1.338630,0
20140801 004025450,1.338480,1.338650,0
20140801 004025700,1.338500,1.338670,0
20140801 004025967,1.338510,1.338680,0
20140801 004032967,1.338480,1.338650,0
20140801 004033230,1.338450,1.338620,0
20140801 004038717,1.338460,1.338630,0
20140801 004047967,1.338470,1.338640,0
20140801 004053060,1.338460,1.338630,0
20140801 004102717,1.338450,1.338620,0
20140801 004132217,1.338460,1.338630,0
20140801 004138967,1.338470,1.338640,0
20140801 004156967,1.338460,1.338630,0
20140801 004202967,1.338440,1.338610,0
20140801 004219967,1.338430,1.338600,0
20140801 004220980,1.338440,1.338610,0
20140801 004228717,1.338460,1.338630,0
20140801 004328963,1.338450,1.338620,0
20140801 004354213,1.338480,1.338650,0
20140801 004354463,1.338490,1.338660,0
20140801 004416213,1.338480,1.338650,0
20140801 004419730,1.338470,1.338640,0
20140801 004420200,1.338480,1.338650,0
20140801 004443197,1.338490,1.338660,0
20140801 004545963,1.338500,1.338670,0
20140801 004554963,1.338480,1.338650,0
20140801 004555963,1.338470,1.338640,0
20140801 004558713,1.338480,1.338650,0
20140801 004619713,1.338490,1.338660,0
20140801 004630963,1.338480,1.338650,0
20140801 004704213,1.338490,1.338660,0
20140801 004741963,1.338480,1.338650,0
20140801 004745213,1.338490,1.338660,0
20140801 004816197,1.338500,1.338670,0
20140801 004817963,1.338510,1.338680,0
20140801 004847697,1.338500,1.338670,0
20140801 005053197,1.338490,1.338660,0
20140801 005315447,1.338500,1.338670,0
20140801 005346697,1.338490,1.338660,0
20140801 005355447,1.338480,1.338650,0
20140801 005356197,1.338470,1.338640,0
20140801 005403960,1.338480,1.338650,0
20140801 005416447,1.338490,1.338660,0
20140801 005458693,1.338500,1.338670,0
20140801 005538210,1.338510,1.338680,0
20140801 005541710,1.338500,1.338670,0
20140801 005546960,1.338510,1.338680,0
20140801 005552710,1.338500,1.338670,0
20140801 005558210,1.338510,1.338680,0
20140801 005602210,1.338500,1.338670,0
20140801 005806710,1.338490,1.338660,0
20140801 005807210,1.338500,1.338670,0
20140801 005814210,1.338490,1.338660,0
20140801 005814460,1.338480,1.338650,0
20140801 005837960,1.338470,1.338640,0
20140801 005912193,1.338480,1.338650,0
20140801 005912957,1.338490,1.338660,0
20140801 010116707,1.338480,1.338650,0
20140801 010120707,1.338490,1.338660,0
20140801 010300707,1.338500,1.338670,0
20140801 010304707,1.338490,1.338660,0
20140801 010326957,1.338500,1.338670,0
20140801 010401957,1.338490,1.338660,0
20140801 010425723,1.338480,1.338650,0
20140801 010435473,1.338490,1.338660,0
20140801 010439723,1.338500,1.338670,0
20140801 010501973,1.338490,1.338660,0
20140801 010505973,1.338500,1.338670,0
20140801 010549973,1.338490,1.338660,0
20140801 010606470,1.338480,1.338650,0
20140801 010617470,1.338490,1.338660,0
20140801 010632220,1.338500,1.338670,0
20140801 010656720,1.338510,1.338680,0
20140801 010656970,1.338530,1.338700,0
20140801 010657220,1.338520,1.338690,0
20140801 010736707,1.338510,1.338680,0
20140801 010823470,1.338500,1.338670,0
20140801 010848470,1.338520,1.338690,0
20140801 010849220,1.338540,1.338710,0
20140801 010915220,1.338530,1.338700,0
20140801 010915470,1.338520,1.338690,0
20140801 010917220,1.338530,1.338700,0
20140801 010917720,1.338520,1.338690,0
20140801 010917970,1.338500,1.338670,0
20140801 010920220,1.338510,1.338680,0
20140801 011026703,1.338520,1.338690,0
20140801 011033453,1.338510,1.338680,0
20140801 011044703,1.338520,1.338690,0
20140801 011044970,1.338540,1.338710,0
20140801 011045203,1.338590,1.338760,0
20140801 011045453,1.338600,1.338770,0
20140801 011045970,1.338610,1.338780,0
20140801 011048703,1.338600,1.338770,0
20140801 011053970,1.338590,1.338760,0
20140801 011059203,1.338580,1.338750,0
20140801 011100453,1.338590,1.338760,0
20140801 011112453,1.338580,1.338750,0
20140801 011126203,1.338590,1.338760,0
20140801 011126703,1.338580,1.338750,0
20140801 011128970,1.338570,1.338740,0
20140801 011129203,1.338600,1.338770,0
20140801 011129703,1.338610,1.338780,0
20140801 011130220,1.338600,1.338770,0
20140801 011135203,1.338620,1.338790,0
20140801 011135720,1.338660,1.338830,0
20140801 011135987,1.338680,1.338850,0
20140801 011136203,1.338690,1.338860,0
20140801 011137453,1.338680,1.338850,0
20140801 011142220,1.338690,1.338860,0
20140801 011143970,1.338700,1.338870,0
20140801 011144970,1.338720,1.338890,0
20140801 011145703,1.338710,1.338880,0
20140801 011147203,1.338720,1.338890,0
20140801 011147970,1.338710,1.338880,0
20140801 011243733,1.338690,1.338860,0
20140801 011244233,1.338700,1.338870,0
20140801 011249483,1.338690,1.338860,0
20140801 011309000,1.338680,1.338850,0
20140801 011318000,1.338690,1.338860,0
20140801 011352267,1.338680,1.338850,0
20140801 011406267,1.338670,1.338840,0
20140801 011406530,1.338640,1.338810,0
20140801 011406767,1.338650,1.338820,0
20140801 011407017,1.338660,1.338830,0
20140801 011407267,1.338650,1.338820,0
20140801 011407517,1.338660,1.338830,0
20140801 011427267,1.338650,1.338820,0
20140801 011427517,1.338640,1.338810,0
20140801 011427767,1.338630,1.338800,0
20140801 011435267,1.338620,1.338790,0
20140801 011437767,1.338630,1.338800,0
20140801 011517513,1.338620,1.338790,0
20140801 011517780,1.338580,1.338750,0
20140801 011518013,1.338570,1.338740,0
20140801 011518140,1.338560,1.338730,0
20140801 011518263,1.338540,1.338710,0
20140801 011525763,1.338520,1.338690,0
20140801 011526263,1.338530,1.338700,0
20140801 011532513,1.338520,1.338690,0
20140801 011550263,1.338530,1.338700,0
20140801 011607763,1.338520,1.338690,0
20140801 011616013,1.338530,1.338700,0
20140801 011620263,1.338520,1.338690,0
20140801 011641013,1.338530,1.338700,0
20140801 011655763,1.338500,1.338670,0
20140801 011708513,1.338510,1.338680,0
20140801 011841513,1.338500,1.338670,0
20140801 012212263,1.338510,1.338680,0
20140801 012220013,1.338520,1.338690,0
20140801 012223513,1.338510,1.338680,0
20140801 012224277,1.338520,1.338690,0
20140801 012224513,1.338570,1.338740,0
20140801 012224763,1.338580,1.338750,0
20140801 012225263,1.338590,1.338760,0
20140801 012226513,1.338580,1.338750,0
20140801 012226763,1.338570,1.338740,0
20140801 012229513,1.338580,1.338750,0
20140801 012230513,1.338570,1.338740,0
20140801 012230763,1.338580,1.338750,0
20140801 012242763,1.338590,1.338760,0
20140801 012243013,1.338580,1.338750,0
20140801 012243263,1.338590,1.338760,0
20140801 012247263,1.338580,1.338750,0
20140801 012322760,1.338590,1.338760,0
20140801 012325260,1.338600,1.338770,0
20140801 012333010,1.338610,1.338780,0
20140801 012348510,1.338600,1.338770,0
20140801 012349510,1.338610,1.338780,0
20140801 012400510,1.338600,1.338770,0
20140801 012401010,1.338610,1.338780,0
20140801 012402260,1.338600,1.338770,0
20140801 012403510,1.338610,1.338780,0
20140801 012406760,1.338600,1.338770,0
20140801 012408760,1.338570,1.338740,0
20140801 012409010,1.338560,1.338730,0
20140801 012411510,1.338570,1.338740,0
20140801 012411760,1.338590,1.338760,0
20140801 012427260,1.338580,1.338750,0
20140801 012430010,1.338590,1.338760,0
20140801 012433260,1.338580,1.338750,0
20140801 012439260,1.338590,1.338760,0
20140801 012439510,1.338580,1.338750,0
20140801 012442510,1.338590,1.338760,0
20140801 012442760,1.338580,1.338750,0
20140801 012458760,1.338590,1.338760,0
20140801 012513010,1.338600,1.338770,0
20140801 012514510,1.338590,1.338760,0
20140801 012552010,1.338600,1.338770,0
20140801 012552510,1.338590,1.338760,0
20140801 012557010,1.338580,1.338750,0
20140801 012621510,1.338590,1.338760,0
20140801 012646510,1.338580,1.338750,0
20140801 012748260,1.338590,1.338760,0
20140801 012748510,1.338580,1.338750,0
20140801 012841760,1.338590,1.338760,0
20140801 012842010,1.338580,1.338750,0
20140801 012854010,1.338590,1.338760,0
20140801 012903760,1.338580,1.338750,0
20140801 012919010,1.338570,1.338740,0
20140801 012921510,1.338580,1.338750,0
20140801 012933760,1.338570,1.338740,0
20140801 012934510,1.338560,1.338730,0
20140801 012938260,1.338550,1.338720,0
20140801 012938510,1.338560,1.338730,0
20140801 012938760,1.338550,1.338720,0
20140801 012948027,1.338510,1.338680,0
20140801 012948260,1.338500,1.338670,0
20140801 012952510,1.338520,1.338690,0
20140801 012954760,1.338530,1.338700,0
20140801 012956510,1.338520,1.338690,0
20140801 012957010,1.338500,1.338670,0
20140801 013007510,1.338510,1.338680,0
20140801 013037760,1.338500,1.338670,0
20140801 013038010,1.338510,1.338680,0
20140801 013038260,1.338500,1.338670,0
20140801 013114257,1.338510,1.338680,0
20140801 013120007,1.338500,1.338670,0
20140801 013124507,1.338490,1.338660,0
20140801 013128007,1.338500,1.338670,0
20140801 013235257,1.338490,1.338660,0
20140801 013237273,1.338440,1.338610,0
20140801 013237523,1.338420,1.338590,0
20140801 013238007,1.338440,1.338610,0
20140801 013238257,1.338450,1.338620,0
20140801 013255507,1.338440,1.338610,0
20140801 013257257,1.338450,1.338620,0
20140801 013302507,1.338460,1.338630,0
20140801 013302757,1.338490,1.338660,0
20140801 013303007,1.338500,1.338670,0
20140801 013303257,1.338480,1.338650,0
20140801 013313007,1.338460,1.338630,0
20140801 013313507,1.338470,1.338640,0
20140801 013314507,1.338460,1.338630,0
20140801 013315007,1.338470,1.338640,0
20140801 013330773,1.338430,1.338600,0
20140801 013331007,1.338420,1.338590,0
20140801 013334007,1.338430,1.338600,0
20140801 013335507,1.338410,1.338580,0
20140801 013340507,1.338400,1.338570,0
20140801 013346757,1.338410,1.338580,0
20140801 013347257,1.338420,1.338590,0
20140801 013348257,1.338410,1.338580,0
20140801 013348757,1.338420,1.338590,0
20140801 013412007,1.338430,1.338600,0
20140801 013412273,1.338500,1.338670,0
20140801 013423757,1.338510,1.338680,0
20140801 013424007,1.338520,1.338690,0
20140801 013426007,1.338510,1.338680,0
20140801 013454007,1.338520,1.338690,0
20140801 013454757,1.338530,1.338700,0
20140801 013455757,1.338540,1.338710,0
20140801 013456007,1.338530,1.338700,0
20140801 013457257,1.338540,1.338710,0
20140801 013502007,1.338530,1.338700,0
20140801 013509523,1.338510,1.338680,0
20140801 013509757,1.338490,1.338660,0
20140801 013510007,1.338500,1.338670,0
20140801 013521757,1.338510,1.338680,0
20140801 013522007,1.338520,1.338690,0
20140801 013522257,1.338500,1.338670,0
20140801 013524757,1.338510,1.338680,0
20140801 013525007,1.338500,1.338670,0
20140801 013526257,1.338510,1.338680,0
20140801 013532257,1.338500,1.338670,0
20140801 013601490,1.338510,1.338680,0
20140801 013605240,1.338500,1.338670,0
20140801 013622990,1.338490,1.338660,0
20140801 013627757,1.338510,1.338680,0
20140801 013628007,1.338520,1.338690,0
20140801 013644507,1.338530,1.338700,0
20140801 013652757,1.338520,1.338690,0
20140801 013741020,1.338530,1.338700,0
20140801 013757757,1.338520,1.338690,0
20140801 013758757,1.338510,1.338680,0
20140801 013826757,1.338520,1.338690,0
20140801 013832507,1.338510,1.338680,0
20140801 013844507,1.338520,1.338690,0
20140801 013952757,1.338510,1.338680,0
20140801 014001257,1.338520,1.338690,0
20140801 014006507,1.338510,1.338680,0
20140801 014007507,1.338520,1.338690,0
20140801 014008757,1.338510,1.338680,0
20140801 014018507,1.338500,1.338670,0
20140801 014018757,1.338490,1.338660,0
20140801 014019007,1.338480,1.338650,0
20140801 014020507,1.338500,1.338670,0
20140801 014021007,1.338490,1.338660,0
20140801 014055257,1.338480,1.338650,0
20140801 014108757,1.338470,1.338640,0
20140801 014109007,1.338480,1.338650,0
20140801 014121503,1.338470,1.338640,0
20140801 014123003,1.338480,1.338650,0
20140801 014123503,1.338490,1.338660,0
20140801 014125003,1.338500,1.338670,0
20140801 014125253,1.338510,1.338680,0
20140801 014125503,1.338500,1.338670,0
20140801 014136503,1.338480,1.338650,0
20140801 014139003,1.338500,1.338670,0
20140801 014139503,1.338510,1.338680,0
20140801 014143503,1.338490,1.338660,0
20140801 014143753,1.338480,1.338650,0
20140801 014145503,1.338490,1.338660,0
20140801 014145753,1.338500,1.338670,0
20140801 014146253,1.338510,1.338680,0
20140801 014149003,1.338520,1.338690,0
20140801 014149270,1.338560,1.338730,0
20140801 014152003,1.338540,1.338710,0
20140801 014152253,1.338550,1.338720,0
20140801 014154003,1.338540,1.338710,0
20140801 014204253,1.338530,1.338700,0
20140801 014204503,1.338540,1.338710,0
20140801 014232003,1.338530,1.338700,0
20140801 014233253,1.338540,1.338710,0
20140801 014233503,1.338530,1.338700,0
20140801 014254503,1.338540,1.338710,0
20140801 014302753,1.338550,1.338720,0
20140801 014303253,1.338540,1.338710,0
20140801 014303503,1.338530,1.338700,0
20140801 014303753,1.338540,1.338710,0
20140801 014304503,1.338530,1.338700,0
20140801 014304753,1.338540,1.338710,0
20140801 014311253,1.338550,1.338720,0
20140801 014311753,1.338540,1.338710,0
20140801 014312253,1.338550,1.338720,0
20140801 014312503,1.338560,1.338730,0
20140801 014312753,1.338550,1.338720,0
20140801 014314253,1.338530,1.338700,0
20140801 014331503,1.338540,1.338710,0
20140801 014331753,1.338530,1.338700,0
20140801 014332253,1.338520,1.338690,0
20140801 014343253,1.338510,1.338680,0
20140801 014344003,1.338500,1.338670,0
20140801 014344253,1.338490,1.338660,0
20140801 014350270,1.338470,1.338640,0
20140801 014350520,1.338400,1.338570,0
20140801 014350753,1.338390,1.338560,0
20140801 014351753,1.338400,1.338570,0
20140801 014352753,1.338390,1.338560,0
20140801 014423503,1.338400,1.338570,0
20140801 014426753,1.338390,1.338560,0
20140801 014551753,1.338410,1.338580,0
20140801 014551987,1.338440,1.338610,0
20140801 014552253,1.338430,1.338600,0
20140801 014552503,1.338440,1.338610,0
20140801 014554003,1.338430,1.338600,0
20140801 014554253,1.338420,1.338590,0
20140801 014630737,1.338430,1.338600,0
20140801 014630987,1.338450,1.338620,0
20140801 014631253,1.338480,1.338650,0
20140801 014631503,1.338490,1.338660,0
20140801 014642253,1.338500,1.338670,0
20140801 014646503,1.338510,1.338680,0
20140801 014647017,1.338530,1.338700,0
20140801 014647737,1.338540,1.338710,0
20140801 014652753,1.338530,1.338700,0
20140801 014653017,1.338560,1.338730,0
20140801 014653253,1.338580,1.338750,0
20140801 014653503,1.338590,1.338760,0
20140801 014713017,1.338580,1.338750,0
20140801 014713283,1.338570,1.338740,0
20140801 014716533,1.338550,1.338720,0
20140801 014716767,1.338520,1.338690,0
20140801 014717017,1.338510,1.338680,0
20140801 014730033,1.338480,1.338650,0
20140801 014730283,1.338450,1.338620,0
20140801 014730533,1.338440,1.338610,0
20140801 014749267,1.338430,1.338600,0
20140801 014802267,1.338420,1.338590,0
20140801 014802517,1.338400,1.338570,0
20140801 014812767,1.338410,1.338580,0
20140801 014813017,1.338400,1.338570,0
20140801 014845017,1.338380,1.338550,0
20140801 014900017,1.338390,1.338560,0
20140801 014900267,1.338380,1.338550,0
20140801 015024267,1.338390,1.338560,0
20140801 015041017,1.338380,1.338550,0
20140801 015048767,1.338370,1.338540,0
20140801 015049033,1.338350,1.338520,0
20140801 015050017,1.338340,1.338510,0
20140801 015053017,1.338330,1.338500,0
20140801 015053267,1.338320,1.338490,0
20140801 015054267,1.338330,1.338500,0
20140801 015055517,1.338340,1.338510,0
20140801 015055767,1.338380,1.338550,0
20140801 015100017,1.338370,1.338540,0
20140801 015107517,1.338380,1.338550,0
20140801 015251267,1.338370,1.338540,0
20140801 015301017,1.338380,1.338550,0
20140801 015333780,1.338370,1.338540,0
20140801 015334030,1.338350,1.338520,0
20140801 015334280,1.338370,1.338540,0
20140801 015334530,1.338380,1.338550,0
20140801 015415530,1.338400,1.338570,0
20140801 015431517,1.338390,1.338560,0
20140801 015509280,1.338420,1.338590,0
20140801 015509780,1.338430,1.338600,0
20140801 015510030,1.338420,1.338590,0
20140801 015510547,1.338450,1.338620,0
20140801 015511030,1.338430,1.338600,0
20140801 015511547,1.338470,1.338640,0
20140801 015511780,1.338480,1.338650,0
20140801 015517780,1.338500,1.338670,0
20140801 015518030,1.338480,1.338650,0
20140801 015525030,1.338470,1.338640,0
20140801 015525280,1.338480,1.338650,0
