TIME,MIN,MAX,OTHER
20140731 003655740,0.85029,0.85059,0
20140731 003701990,0.85032,0.85062,0
20140731 003702240,0.85031,0.85061,0
20140731 003702490,0.8503,0.8506,0
20140731 003702990,0.85029,0.85059,0
20140731 003704223,0.85028,0.85058,0
20140731 003704473,0.85027,0.85057,0
20140731 003712240,0.85028,0.85058,0
20140731 003716240,0.85027,0.85057,0
20140731 003716740,0.85026,0.85056,0
20140731 003716990,0.85024,0.85054,0
20140731 003717240,0.85018,0.85048,0
20140731 003717490,0.85019,0.85049,0
20140731 003717740,0.85018,0.85048,0
20140731 003718490,0.85017,0.85047,0
20140731 003718990,0.85016,0.85046,0
20140731 003719240,0.85015,0.85045,0
20140731 003719490,0.85016,0.85046,0
20140731 003719990,0.85015,0.85045,0
20140731 003727490,0.85013,0.85043,0
20140731 003727740,0.85012,0.85042,0
20140731 003729240,0.85014,0.85044,0
20140731 003729490,0.85015,0.85045,0
20140731 003731490,0.85013,0.85043,0
20140731 003731740,0.85015,0.85045,0
20140731 003734240,0.85014,0.85044,0
20140731 003735490,0.85015,0.85045,0
20140731 003737490,0.85014,0.85044,0
20140731 003737740,0.85017,0.85047,0
20140731 003737990,0.85021,0.85051,0
20140731 003738240,0.8502,0.8505,0
20140731 003738473,0.85022,0.85052,0
20140731 003738737,0.8502,0.8505,0
20140731 003739237,0.85019,0.85049,0
20140731 003739487,0.8502,0.8505,0
20140731 003739723,0.85019,0.85049,0
20140731 003742737,0.85018,0.85048,0
20140731 003742987,0.8502,0.8505,0
20140731 003743237,0.85018,0.85048,0
20140731 003743397,0.85019,0.85049,0
20140731 003745487,0.8502,0.8505,0
20140731 003745737,0.85019,0.85049,0
20140731 003745987,0.8502,0.8505,0
