TIME,MIN,MAX,OTHER
20140731 002711243,1.69188,1.69218,0
20140731 002740243,1.69189,1.69219,0
20140731 002740493,1.6919,1.6922,0
20140731 002746243,1.69189,1.69219,0
20140731 002755243,1.6919,1.6922,0
20140731 002801243,1.69189,1.69219,0
20140731 002808493,1.69188,1.69218,0
20140731 002820993,1.69189,1.69219,0
20140731 002821243,1.6919,1.6922,0
20140731 002823743,1.69189,1.69219,0
20140731 002828743,1.6919,1.6922,0
20140731 002828993,1.69189,1.69219,0
20140731 002829243,1.6919,1.6922,0
20140731 002829493,1.69189,1.69219,0
20140731 002829743,1.6919,1.6922,0
20140731 002829993,1.69188,1.69218,0
20140731 002830243,1.69189,1.69219,0
20140731 002839993,1.6919,1.6922,0
20140731 002841993,1.69193,1.69223,0
20140731 002853227,1.69194,1.69224,0
20140731 002853993,1.69195,1.69225,0
20140731 002854243,1.69197,1.69227,0
20140731 002856243,1.69196,1.69226,0
20140731 002856493,1.69197,1.69227,0
20140731 002904743,1.69199,1.69229,0
20140731 002913743,1.692,1.6923,0
20140731 002915243,1.69199,1.69229,0
20140731 002920493,1.692,1.6923,0
20140731 002920993,1.69199,1.69229,0
20140731 002921243,1.692,1.6923,0
20140731 002926243,1.69198,1.69228,0
20140731 002927993,1.69199,1.69229,0
20140731 002941493,1.692,1.6923,0
20140731 002946493,1.69198,1.69228,0
20140731 002947493,1.69197,1.69227,0
20140731 002948993,1.69195,1.69225,0
20140731 002949243,1.69196,1.69226,0
20140731 002949493,1.69195,1.69225,0
20140731 002952240,1.69193,1.69223,0
20140731 002952740,1.69194,1.69224,0
20140731 003001990,1.69195,1.69225,0
20140731 003002490,1.69194,1.69224,0
20140731 003012740,1.69193,1.69223,0
20140731 003017740,1.69189,1.69219,0
20140731 003020740,1.6919,1.6922,0
20140731 003020990,1.69191,1.69221,0
20140731 003026240,1.69188,1.69218,0
20140731 003026490,1.69192,1.69222,0
20140731 003026740,1.69193,1.69223,0
20140731 003030490,1.69194,1.69224,0
20140731 003031990,1.69193,1.69223,0
20140731 003033477,1.69194,1.69224,0
20140731 003033990,1.69193,1.69223,0
20140731 003034740,1.69194,1.69224,0
20140731 003038477,1.69195,1.69225,0
20140731 003038740,1.69196,1.69226,0
20140731 003040227,1.69197,1.69227,0
20140731 003040477,1.69196,1.69226,0
20140731 003041977,1.69197,1.69227,0
20140731 003049727,1.692,1.6923,0
20140731 003052727,1.69201,1.69231,0
20140731 003052990,1.692,1.6923,0
20140731 003053727,1.69199,1.69229,0
20140731 003055977,1.69198,1.69228,0
20140731 003056490,1.69199,1.69229,0
20140731 003102477,1.69198,1.69228,0
20140731 003104227,1.69199,1.69229,0
20140731 003108477,1.69198,1.69228,0
20140731 003108727,1.69193,1.69223,0
20140731 003115240,1.69194,1.69224,0
20140731 003115727,1.69193,1.69223,0
20140731 003123477,1.69194,1.69224,0
20140731 003123727,1.69196,1.69226,0
20140731 003123977,1.69198,1.69228,0
20140731 003124477,1.69199,1.69229,0
20140731 003132977,1.69201,1.69231,0
20140731 003135977,1.69199,1.69229,0
20140731 003138227,1.692,1.6923,0
20140731 003138727,1.69199,1.69229,0
20140731 003149477,1.69198,1.69228,0
20140731 003204240,1.69194,1.69224,0
20140731 003204727,1.69196,1.69226,0
20140731 003214227,1.69199,1.69229,0
20140731 003215740,1.692,1.6923,0
20140731 003224477,1.69202,1.69232,0
20140731 003224977,1.69203,1.69233,0
20140731 003233977,1.692,1.6923,0
20140731 003234240,1.69198,1.69228,0
20140731 003234727,1.69197,1.69227,0
20140731 003320257,1.69194,1.69224,0
20140731 003327240,1.69195,1.69225,0
20140731 003349990,1.69194,1.69224,0
20140731 003350240,1.69193,1.69223,0
20140731 003352990,1.69189,1.69219,0
20140731 003353240,1.69187,1.69217,0
20140731 003354490,1.69186,1.69216,0
20140731 003356240,1.69185,1.69215,0
20140731 003401490,1.69187,1.69217,0
20140731 003402240,1.69189,1.69219,0
20140731 003406740,1.6919,1.6922,0
20140731 003406990,1.69189,1.69219,0
20140731 003407240,1.6919,1.6922,0
20140731 003410740,1.69189,1.69219,0
20140731 003412723,1.69187,1.69217,0
20140731 003413740,1.69186,1.69216,0
20140731 003427490,1.69187,1.69217,0
20140731 003428490,1.69186,1.69216,0
20140731 003430740,1.69185,1.69215,0
20140731 003447990,1.69183,1.69213,0
20140731 003448240,1.69182,1.69212,0
20140731 003505490,1.69178,1.69208,0
20140731 003505757,1.69175,1.69205,0
20140731 003508240,1.69174,1.69204,0
20140731 003510240,1.69175,1.69205,0
20140731 003510490,1.69174,1.69204,0
20140731 003510740,1.69175,1.69205,0
20140731 003518990,1.69177,1.69207,0
20140731 003519240,1.69182,1.69212,0
20140731 003520240,1.69183,1.69213,0
20140731 003521990,1.69182,1.69212,0
20140731 003523990,1.69183,1.69213,0
20140731 003524240,1.69182,1.69212,0
20140731 003627723,1.69181,1.69211,0
20140731 003627990,1.69177,1.69207,0
20140731 003628240,1.69175,1.69205,0
20140731 003628490,1.69176,1.69206,0
20140731 003641740,1.69175,1.69205,0
20140731 003643740,1.69176,1.69206,0
20140731 003644990,1.69175,1.69205,0
20140731 003647503,1.69174,1.69204,0
20140731 003650740,1.69175,1.69205,0
20140731 003650990,1.69174,1.69204,0
20140731 003706240,1.69175,1.69205,0
20140731 003706490,1.69174,1.69204,0
20140731 003709490,1.69175,1.69205,0
20140731 003710240,1.69174,1.69204,0
20140731 003712990,1.69173,1.69203,0
20140731 003744737,1.69174,1.69204,0
20140731 003749987,1.69173,1.69203,0
20140731 003751237,1.69174,1.69204,0
20140731 003753237,1.69173,1.69203,0
20140731 003803487,1.69172,1.69202,0
20140731 003832737,1.6917,1.692,0
20140731 003832987,1.69172,1.69202,0
20140731 003846487,1.69162,1.69192,0
20140731 003846737,1.6916,1.6919,0
20140731 003847487,1.69162,1.69192,0
20140731 003850737,1.69163,1.69193,0
20140731 003851487,1.69167,1.69197,0
20140731 003851737,1.69169,1.69199,0
20140731 003851987,1.6917,1.692,0
