TIME,MIN,MAX,OTHER
20140731 000840233,0.93201,0.93221,0
20140731 000841467,0.93198,0.93218,0
20140731 000841733,0.93197,0.93217,0
20140731 000844733,0.93196,0.93216,0
20140731 000844983,0.93197,0.93217,0
20140731 000845233,0.93196,0.93216,0
20140731 000845483,0.93195,0.93215,0
20140731 000846483,0.93194,0.93214,0
20140731 000911967,0.93195,0.93215,0
20140731 000912717,0.93194,0.93214,0
20140731 000914217,0.93195,0.93215,0
20140731 000914717,0.93198,0.93218,0
20140731 000914967,0.93197,0.93217,0
20140731 000917983,0.93201,0.93221,0
20140731 000919717,0.93202,0.93222,0
20140731 000920467,0.93205,0.93225,0
20140731 000920717,0.93204,0.93224,0
20140731 000920983,0.93205,0.93225,0
20140731 000921967,0.93202,0.93222,0
20140731 000922467,0.93205,0.93225,0
20140731 000923967,0.93202,0.93222,0
20140731 000924717,0.93205,0.93225,0
20140731 000926217,0.93202,0.93222,0
20140731 000927733,0.93204,0.93224,0
20140731 000927967,0.93202,0.93222,0
20140731 000931483,0.93201,0.93221,0
20140731 000934967,0.93202,0.93222,0
20140731 000935733,0.93203,0.93223,0
20140731 000935967,0.93202,0.93222,0
20140731 000943717,0.93201,0.93221,0
20140731 000954733,0.93199,0.93219,0
20140731 000955000,0.93196,0.93216,0
20140731 000955233,0.93195,0.93215,0
20140731 000956733,0.93196,0.93216,0
20140731 000956983,0.93195,0.93215,0
20140731 001002983,0.93194,0.93214,0
20140731 001003233,0.93193,0.93213,0
20140731 001006267,0.93192,0.93212,0
20140731 001006983,0.93193,0.93213,0
20140731 001007483,0.93192,0.93212,0
20140731 001007733,0.93193,0.93213,0
20140731 001053483,0.93192,0.93212,0
20140731 001055733,0.93193,0.93213,0
20140731 001119983,0.93195,0.93215,0
20140731 001120483,0.93199,0.93219,0
20140731 001120733,0.932,0.9322,0
20140731 001120983,0.93199,0.93219,0
20140731 001123233,0.932,0.9322,0
20140731 001127483,0.93198,0.93218,0
20140731 001127733,0.93195,0.93215,0
20140731 001127983,0.93194,0.93214,0
20140731 001133233,0.93193,0.93213,0
20140731 001136233,0.93195,0.93215,0
20140731 001136483,0.93198,0.93218,0
20140731 001139733,0.93197,0.93217,0
20140731 001140483,0.93194,0.93214,0
20140731 001142483,0.93193,0.93213,0
20140731 001249483,0.93194,0.93214,0
20140731 001258983,0.93193,0.93213,0
20140731 001259483,0.93194,0.93214,0
20140731 001259733,0.93193,0.93213,0
20140731 001308733,0.93191,0.93211,0
20140731 001308983,0.93185,0.93205,0
20140731 001309983,0.93184,0.93204,0
20140731 001311233,0.93185,0.93205,0
20140731 001312983,0.93184,0.93204,0
20140731 001313233,0.93185,0.93205,0
20140731 001315233,0.93184,0.93204,0
20140731 001316233,0.93183,0.93203,0
20140731 001320483,0.93182,0.93202,0
20140731 001320733,0.93181,0.93201,0
20140731 001322483,0.93178,0.93198,0
20140731 001322733,0.93175,0.93195,0
20140731 001323483,0.93174,0.93194,0
20140731 001330233,0.93175,0.93195,0
20140731 001330483,0.9318,0.932,0
20140731 001331233,0.93179,0.93199,0
20140731 001331483,0.9318,0.932,0
20140731 001334233,0.93179,0.93199,0
20140731 001334483,0.93178,0.93198,0
20140731 001336717,0.93176,0.93196,0
20140731 001336967,0.93178,0.93198,0
20140731 001339717,0.93177,0.93197,0
20140731 001339967,0.93176,0.93196,0
20140731 001344467,0.93174,0.93194,0
20140731 001349233,0.93173,0.93193,0
20140731 001353467,0.93174,0.93194,0
20140731 001354467,0.93173,0.93193,0
20140731 001356967,0.93174,0.93194,0
20140731 001403467,0.93171,0.93191,0
20140731 001403717,0.93166,0.93186,0
20140731 001403967,0.93168,0.93188,0
20140731 001404217,0.9317,0.9319,0
20140731 001405217,0.93169,0.93189,0
20140731 001405717,0.9317,0.9319,0
20140731 001406717,0.93171,0.93191,0
20140731 001406983,0.93173,0.93193,0
20140731 001407217,0.93176,0.93196,0
20140731 001407467,0.93171,0.93191,0
20140731 001407967,0.9317,0.9319,0
20140731 001411967,0.93171,0.93191,0
20140731 001412967,0.93175,0.93195,0
20140731 001413467,0.93174,0.93194,0
20140731 001413717,0.93175,0.93195,0
20140731 001414217,0.93174,0.93194,0
20140731 001418717,0.93175,0.93195,0
20140731 001418967,0.93174,0.93194,0
20140731 001429967,0.93172,0.93192,0
20140731 001431467,0.93174,0.93194,0
20140731 001431967,0.93175,0.93195,0
20140731 001438233,0.93176,0.93196,0
20140731 001438497,0.93175,0.93195,0
20140731 001439483,0.93174,0.93194,0
20140731 001439747,0.93175,0.93195,0
20140731 001446747,0.93174,0.93194,0
20140731 001447733,0.93175,0.93195,0
20140731 001508747,0.93179,0.93199,0
20140731 001508983,0.93186,0.93206,0
20140731 001509233,0.93187,0.93207,0
20140731 001509733,0.93188,0.93208,0
20140731 001510233,0.93191,0.93211,0
20140731 001510483,0.93192,0.93212,0
20140731 001511247,0.93193,0.93213,0
20140731 001513980,0.93192,0.93212,0
20140731 001514480,0.93193,0.93213,0
20140731 001519230,0.93191,0.93211,0
20140731 001519480,0.93186,0.93206,0
20140731 001519980,0.93187,0.93207,0
20140731 001521747,0.93186,0.93206,0
20140731 001526980,0.93185,0.93205,0
20140731 001551980,0.93186,0.93206,0
20140731 001554247,0.93187,0.93207,0
20140731 001554480,0.9319,0.9321,0
20140731 001554747,0.93192,0.93212,0
20140731 001554980,0.93194,0.93214,0
20140731 001555247,0.93193,0.93213,0
20140731 001601480,0.93194,0.93214,0
20140731 001601730,0.93193,0.93213,0
20140731 001605247,0.93194,0.93214,0
20140731 001607247,0.9319,0.9321,0
20140731 001607480,0.93188,0.93208,0
20140731 001608730,0.93189,0.93209,0
20140731 001609247,0.93188,0.93208,0
20140731 001632747,0.93189,0.93209,0
20140731 001633247,0.9319,0.9321,0
20140731 001633497,0.93189,0.93209,0
20140731 001633747,0.93187,0.93207,0
20140731 001633997,0.93188,0.93208,0
20140731 001641997,0.93187,0.93207,0
20140731 001642247,0.93186,0.93206,0
20140731 001642497,0.93185,0.93205,0
20140731 001646497,0.93181,0.93201,0
20140731 001653247,0.93182,0.93202,0
20140731 001656497,0.93185,0.93205,0
20140731 001657997,0.93182,0.93202,0
20140731 001659497,0.93178,0.93198,0
20140731 001659747,0.93181,0.93201,0
20140731 001659997,0.93182,0.93202,0
20140731 001701247,0.93178,0.93198,0
20140731 001701497,0.93181,0.93201,0
20140731 001701997,0.93182,0.93202,0
20140731 001702747,0.93183,0.93203,0
20140731 001705247,0.93182,0.93202,0
20140731 001705747,0.93178,0.93198,0
20140731 001705997,0.93182,0.93202,0
20140731 001720247,0.93183,0.93203,0
20140731 001720497,0.93182,0.93202,0
20140731 001720747,0.93183,0.93203,0
20140731 001721247,0.93182,0.93202,0
20140731 001726247,0.93177,0.93197,0
20140731 001726497,0.9318,0.932,0
20140731 001726997,0.93181,0.93201,0
20140731 001730747,0.93182,0.93202,0
20140731 001731997,0.93181,0.93201,0
20140731 001732247,0.93182,0.93202,0
20140731 001735497,0.93178,0.93198,0
20140731 001735747,0.93182,0.93202,0
20140731 001744497,0.93178,0.93198,0
20140731 001744997,0.93177,0.93197,0
20140731 001752497,0.93176,0.93196,0
20140731 001816247,0.93177,0.93197,0
20140731 001816747,0.93178,0.93198,0
20140731 001821013,0.93182,0.93202,0
20140731 001821497,0.93186,0.93206,0
20140731 001821997,0.93187,0.93207,0
20140731 001823747,0.93183,0.93203,0
20140731 001823997,0.93186,0.93206,0
20140731 001831247,0.93185,0.93205,0
20140731 001833747,0.93182,0.93202,0
20140731 001835247,0.93181,0.93201,0
20140731 001835747,0.93182,0.93202,0
20140731 001836247,0.93177,0.93197,0
20140731 001837747,0.9318,0.932,0
20140731 001837997,0.93177,0.93197,0
20140731 001838497,0.93181,0.93201,0
20140731 001838747,0.93182,0.93202,0
20140731 001840247,0.93178,0.93198,0
20140731 001841747,0.93177,0.93197,0
20140731 001842747,0.93178,0.93198,0
20140731 001842997,0.93177,0.93197,0
20140731 001900480,0.93178,0.93198,0
20140731 001900730,0.93179,0.93199,0
20140731 001901480,0.93182,0.93202,0
20140731 001901730,0.93183,0.93203,0
20140731 001903247,0.93184,0.93204,0
20140731 001903403,0.93183,0.93203,0
20140731 001903747,0.93184,0.93204,0
20140731 001912747,0.93177,0.93197,0
20140731 001912997,0.93176,0.93196,0
20140731 001914747,0.93175,0.93195,0
20140731 001914997,0.93177,0.93197,0
20140731 001915247,0.93178,0.93198,0
20140731 001916497,0.93179,0.93199,0
20140731 001916997,0.93178,0.93198,0
20140731 001917497,0.93179,0.93199,0
20140731 001917747,0.93181,0.93201,0
20140731 001925497,0.9318,0.932,0
20140731 001928747,0.93181,0.93201,0
20140731 001940247,0.93182,0.93202,0
20140731 001940497,0.93181,0.93201,0
20140731 001941747,0.93182,0.93202,0
20140731 001942747,0.93178,0.93198,0
20140731 001942997,0.93177,0.93197,0
20140731 001943247,0.93178,0.93198,0
20140731 001950747,0.93177,0.93197,0
20140731 001955747,0.93178,0.93198,0
20140731 001955997,0.93177,0.93197,0
20140731 001957497,0.93179,0.93199,0
20140731 001959497,0.9318,0.932,0
20140731 002000747,0.93179,0.93199,0
20140731 002007497,0.93178,0.93198,0
20140731 002007997,0.93177,0.93197,0
20140731 002021497,0.93176,0.93196,0
20140731 002035497,0.93172,0.93192,0
20140731 002035747,0.93175,0.93195,0
20140731 002035997,0.93176,0.93196,0
20140731 002050747,0.93177,0.93197,0
20140731 002118747,0.93179,0.93199,0
20140731 002118997,0.9318,0.932,0
20140731 002124247,0.93177,0.93197,0
20140731 002132247,0.93176,0.93196,0
20140731 002136247,0.93177,0.93197,0
20140731 002137247,0.93176,0.93196,0
20140731 002142747,0.93177,0.93197,0
20140731 002145247,0.93176,0.93196,0
20140731 002157997,0.93177,0.93197,0
20140731 002158247,0.93176,0.93196,0
20140731 002159247,0.93175,0.93195,0
20140731 002255993,0.93176,0.93196,0
20140731 002256493,0.93175,0.93195,0
20140731 002259493,0.93176,0.93196,0
20140731 002328743,0.93175,0.93195,0
20140731 002343743,0.93176,0.93196,0
20140731 002343993,0.93178,0.93198,0
20140731 002344243,0.93179,0.93199,0
20140731 002344493,0.93181,0.93201,0
20140731 002349493,0.9318,0.932,0
20140731 002349743,0.93178,0.93198,0
20140731 002356743,0.93177,0.93197,0
20140731 002356993,0.93176,0.93196,0
20140731 002357243,0.93177,0.93197,0
20140731 002358243,0.93178,0.93198,0
20140731 002406277,0.93176,0.93196,0
20140731 002414993,0.93177,0.93197,0
20140731 002426993,0.93181,0.93201,0
20140731 002427493,0.9318,0.932,0
20140731 002431993,0.93179,0.93199,0
20140731 002432243,0.93182,0.93202,0
20140731 002607993,0.93181,0.93201,0
20140731 002608243,0.9318,0.932,0
20140731 002624243,0.93181,0.93201,0
20140731 002627477,0.93182,0.93202,0
20140731 002634243,0.93181,0.93201,0
20140731 002636477,0.93182,0.93202,0
20140731 002639477,0.93181,0.93201,0
20140731 002650227,0.93182,0.93202,0
20140731 002656493,0.93183,0.93203,0
20140731 002658493,0.93177,0.93197,0
20140731 002658993,0.93178,0.93198,0
20140731 002704493,0.93177,0.93197,0
20140731 002704993,0.93181,0.93201,0
20140731 002705493,0.93182,0.93202,0
20140731 002709743,0.93181,0.93201,0
20140731 002710493,0.9318,0.932,0
20140731 002711243,0.93179,0.93199,0
20140731 002711743,0.9318,0.932,0
20140731 002711993,0.93181,0.93201,0
20140731 002724243,0.93182,0.93202,0
20140731 002725243,0.93178,0.93198,0
20140731 002725493,0.93181,0.93201,0
20140731 002745493,0.9318,0.932,0
20140731 002752243,0.93181,0.93201,0
20140731 002811493,0.9318,0.932,0
20140731 002811743,0.93181,0.93201,0
20140731 002835743,0.9318,0.932,0
20140731 002836493,0.93177,0.93197,0
20140731 002836743,0.93175,0.93195,0
20140731 002838993,0.93174,0.93194,0
20140731 002839243,0.93175,0.93195,0
20140731 002844227,0.93177,0.93197,0
20140731 002845243,0.93178,0.93198,0
20140731 002845493,0.93179,0.93199,0
20140731 002845727,0.93177,0.93197,0
20140731 002845977,0.93175,0.93195,0
20140731 002847227,0.93178,0.93198,0
20140731 002847977,0.9318,0.932,0
20140731 002848243,0.93181,0.93201,0
20140731 002909743,0.93179,0.93199,0
20140731 002909993,0.93178,0.93198,0
20140731 002910243,0.93176,0.93196,0
20140731 002910493,0.93175,0.93195,0
20140731 002911993,0.93177,0.93197,0
20140731 002918243,0.93175,0.93195,0
20140731 002919993,0.93177,0.93197,0
20140731 002920243,0.93179,0.93199,0
20140731 002920493,0.9318,0.932,0
20140731 002920743,0.93181,0.93201,0
20140731 002929993,0.93178,0.93198,0
20140731 002930243,0.93175,0.93195,0
20140731 002931743,0.93178,0.93198,0
20140731 002931993,0.93177,0.93197,0
20140731 002932743,0.93178,0.93198,0
20140731 002932993,0.93179,0.93199,0
20140731 002933743,0.9318,0.932,0
20140731 002934743,0.93179,0.93199,0
20140731 002939993,0.93176,0.93196,0
20140731 002940243,0.93175,0.93195,0
20140731 002940493,0.93178,0.93198,0
20140731 002943743,0.93177,0.93197,0
20140731 002946993,0.93178,0.93198,0
20140731 003000990,0.93177,0.93197,0
20140731 003003240,0.93178,0.93198,0
20140731 003005240,0.93174,0.93194,0
20140731 003006240,0.93173,0.93193,0
20140731 003008490,0.93172,0.93192,0
20140731 003009240,0.93171,0.93191,0
20140731 003012990,0.93172,0.93192,0
20140731 003027990,0.93168,0.93188,0
20140731 003028240,0.93166,0.93186,0
20140731 003028490,0.93167,0.93187,0
20140731 003029740,0.93168,0.93188,0
20140731 003030490,0.93169,0.93189,0
20140731 003030990,0.93168,0.93188,0
20140731 003044727,0.93169,0.93189,0
20140731 003048227,0.93168,0.93188,0
20140731 003107727,0.93166,0.93186,0
20140731 003107977,0.93163,0.93183,0
20140731 003113977,0.9316,0.9318,0
20140731 003114977,0.93163,0.93183,0
20140731 003118727,0.9316,0.9318,0
20140731 003121977,0.93163,0.93183,0
20140731 003123977,0.93158,0.93178,0
20140731 003124227,0.93159,0.93179,0
20140731 003124477,0.93161,0.93181,0
20140731 003136227,0.9316,0.9318,0
20140731 003147227,0.93159,0.93179,0
20140731 003149227,0.9316,0.9318,0
20140731 003150240,0.93162,0.93182,0
20140731 003150727,0.93161,0.93181,0
20140731 003220740,0.93159,0.93179,0
20140731 003220977,0.9316,0.9318,0
20140731 003221227,0.93161,0.93181,0
20140731 003231727,0.93163,0.93183,0
20140731 003231977,0.93164,0.93184,0
20140731 003233977,0.93162,0.93182,0
20140731 003238740,0.93158,0.93178,0
20140731 003238977,0.93156,0.93176,0
20140731 003239227,0.93157,0.93177,0
20140731 003239740,0.9316,0.9318,0
20140731 003239977,0.93159,0.93179,0
20140731 003240227,0.9316,0.9318,0
20140731 003242727,0.93161,0.93181,0
20140731 003243740,0.9316,0.9318,0
20140731 003244490,0.93157,0.93177,0
20140731 003244727,0.93156,0.93176,0
20140731 003245727,0.93155,0.93175,0
20140731 003250977,0.93154,0.93174,0
20140731 003251240,0.93155,0.93175,0
20140731 003306740,0.93156,0.93176,0
20140731 003316740,0.93155,0.93175,0
20140731 003324740,0.9316,0.9318,0
20140731 003324990,0.93162,0.93182,0
20140731 003452757,0.93157,0.93177,0
20140731 003452990,0.93156,0.93176,0
20140731 003453240,0.93154,0.93174,0
20140731 003453490,0.93153,0.93173,0
20140731 003454740,0.93154,0.93174,0
20140731 003510240,0.93153,0.93173,0
20140731 003510740,0.93154,0.93174,0
20140731 003618240,0.93153,0.93173,0
20140731 003618490,0.93154,0.93174,0
20140731 003621490,0.93155,0.93175,0
20140731 003622240,0.93157,0.93177,0
20140731 003624490,0.93155,0.93175,0
20140731 003624990,0.93153,0.93173,0
20140731 003626990,0.93151,0.93171,0
20140731 003628990,0.9315,0.9317,0
20140731 003633990,0.93146,0.93166,0
20140731 003634240,0.93145,0.93165,0
20140731 003636490,0.93146,0.93166,0
20140731 003636740,0.93145,0.93165,0
20140731 003637990,0.93146,0.93166,0
20140731 003638740,0.93145,0.93165,0
20140731 003641990,0.93146,0.93166,0
20140731 003650740,0.93145,0.93165,0
20140731 003650990,0.93144,0.93164,0
20140731 003651240,0.93142,0.93162,0
20140731 003657740,0.93145,0.93165,0
20140731 003659740,0.93144,0.93164,0
20140731 003701990,0.93145,0.93165,0
20140731 003702240,0.93146,0.93166,0
20140731 003703990,0.93143,0.93163,0
20140731 003709990,0.93145,0.93165,0
20140731 003713240,0.93144,0.93164,0
20140731 003713490,0.93141,0.93161,0
20140731 003715990,0.93144,0.93164,0
20140731 003716740,0.93143,0.93163,0
20140731 003716990,0.93137,0.93157,0
20140731 003717240,0.93142,0.93162,0
20140731 003717490,0.93143,0.93163,0
20140731 003718240,0.93142,0.93162,0
20140731 003724240,0.93143,0.93163,0
20140731 003729240,0.93142,0.93162,0
20140731 003736240,0.93143,0.93163,0
20140731 003737990,0.93138,0.93158,0
20140731 003738240,0.93142,0.93162,0
20140731 003738473,0.93138,0.93158,0
20140731 003738737,0.93137,0.93157,0
20140731 003738987,0.93135,0.93155,0
20140731 003740737,0.93134,0.93154,0
20140731 003744487,0.93133,0.93153,0
20140731 003744987,0.93134,0.93154,0
20140731 003750487,0.93133,0.93153,0
20140731 003754737,0.93134,0.93154,0
20140731 003802987,0.93133,0.93153,0
20140731 003803237,0.93134,0.93154,0
20140731 003804737,0.93136,0.93156,0
20140731 003804987,0.93135,0.93155,0
20140731 003805237,0.93134,0.93154,0
20140731 003805487,0.93135,0.93155,0
20140731 003806487,0.93134,0.93154,0
20140731 003822487,0.93135,0.93155,0
20140731 003828987,0.93134,0.93154,0
20140731 003831237,0.93135,0.93155,0
20140731 003834237,0.93136,0.93156,0
20140731 003843987,0.93135,0.93155,0
20140731 003846487,0.93136,0.93156,0
20140731 003851987,0.93138,0.93158,0
20140731 003852237,0.93142,0.93162,0
20140731 003852487,0.93144,0.93164,0
20140731 003853987,0.93142,0.93162,0
20140731 003854737,0.93144,0.93164,0
20140731 003856237,0.93142,0.93162,0
20140731 003856737,0.93144,0.93164,0
20140731 003858487,0.93142,0.93162,0
20140731 003858737,0.93144,0.93164,0
20140731 003900487,0.93142,0.93162,0
20140731 003909487,0.93141,0.93161,0
20140731 003909987,0.9314,0.9316,0
20140731 003915737,0.93139,0.93159,0
20140731 003915987,0.93138,0.93158,0
20140731 003922737,0.93139,0.93159,0
20140731 003925237,0.9314,0.9316,0
20140731 003925487,0.93141,0.93161,0
20140731 003925737,0.93142,0.93162,0
20140731 003937237,0.93144,0.93164,0
20140731 003938737,0.93142,0.93162,0
20140731 003949737,0.93141,0.93161,0
20140731 003949987,0.9314,0.9316,0
20140731 003953237,0.93139,0.93159,0
20140731 003953987,0.93137,0.93157,0
20140731 003957987,0.93138,0.93158,0
20140731 003958737,0.93139,0.93159,0
20140731 003958987,0.93141,0.93161,0
20140731 004004737,0.93143,0.93163,0
20140731 004005237,0.93142,0.93162,0
20140731 004005737,0.93141,0.93161,0
20140731 004014737,0.93139,0.93159,0
20140731 004015237,0.9314,0.9316,0
20140731 004018737,0.93141,0.93161,0
20140731 004025987,0.93143,0.93163,0
20140731 004026237,0.93144,0.93164,0
20140731 004026487,0.93143,0.93163,0
20140731 004026987,0.93141,0.93161,0
20140731 004032737,0.93143,0.93163,0
20140731 004034473,0.93141,0.93161,0
20140731 004040487,0.93144,0.93164,0
20140731 004041487,0.93143,0.93163,0
20140731 004042987,0.93141,0.93161,0
20140731 004044237,0.93142,0.93162,0
20140731 004044487,0.93147,0.93167,0
20140731 004044987,0.93148,0.93168,0
20140731 004045237,0.93152,0.93172,0
20140731 004045487,0.93155,0.93175,0
20140731 004045737,0.9316,0.9318,0
20140731 004045987,0.93162,0.93182,0
20140731 004048987,0.93159,0.93179,0
20140731 004049237,0.93156,0.93176,0
20140731 004049473,0.93154,0.93174,0
20140731 004107487,0.93152,0.93172,0
20140731 004107987,0.9315,0.9317,0
20140731 004108487,0.93149,0.93169,0
20140731 004118237,0.93148,0.93168,0
20140731 004118737,0.93149,0.93169,0
20140731 004118987,0.9315,0.9317,0
20140731 004119237,0.93152,0.93172,0
20140731 004120487,0.93151,0.93171,0
20140731 004122237,0.93152,0.93172,0
20140731 004123237,0.93153,0.93173,0
20140731 004123487,0.93154,0.93174,0
20140731 004123720,0.93158,0.93178,0
20140731 004123987,0.93161,0.93181,0
20140731 004125237,0.93162,0.93182,0
20140731 004126987,0.93161,0.93181,0
20140731 004135737,0.93163,0.93183,0
20140731 004135987,0.93164,0.93184,0
20140731 004136487,0.93165,0.93185,0
20140731 004136987,0.93166,0.93186,0
20140731 004140237,0.93165,0.93185,0
20140731 004146487,0.93166,0.93186,0
20140731 004148410,0.93167,0.93187,0
20140731 004148487,0.93168,0.93188,0
20140731 004148737,0.93169,0.93189,0
20140731 004156987,0.9317,0.9319,0
20140731 004157253,0.93174,0.93194,0
20140731 004158503,0.93175,0.93195,0
20140731 004159237,0.93176,0.93196,0
20140731 004159987,0.93175,0.93195,0
20140731 004200237,0.93177,0.93197,0
20140731 004201237,0.93176,0.93196,0
20140731 004210237,0.93175,0.93195,0
20140731 004222737,0.93174,0.93194,0
20140731 004223237,0.93171,0.93191,0
20140731 004223737,0.93172,0.93192,0
20140731 004227253,0.93169,0.93189,0
20140731 004227737,0.9317,0.9319,0
20140731 004227987,0.93172,0.93192,0
20140731 004229237,0.93174,0.93194,0
20140731 004229487,0.93175,0.93195,0
20140731 004246487,0.93174,0.93194,0
20140731 004256720,0.93176,0.93196,0
20140731 004256987,0.93179,0.93199,0
20140731 004257237,0.93182,0.93202,0
20140731 004257487,0.93179,0.93199,0
20140731 004258237,0.9318,0.932,0
20140731 004258737,0.93181,0.93201,0
20140731 004258987,0.93182,0.93202,0
20140731 004259237,0.9318,0.932,0
20140731 004259487,0.93181,0.93201,0
20140731 004259737,0.9318,0.932,0
20140731 004259987,0.93179,0.93199,0
20140731 004300237,0.9318,0.932,0
20140731 004300487,0.93179,0.93199,0
20140731 004300737,0.9318,0.932,0
20140731 004300987,0.93182,0.93202,0
20140731 004301503,0.93184,0.93204,0
20140731 004301737,0.93185,0.93205,0
20140731 004302253,0.93184,0.93204,0
20140731 004303237,0.93185,0.93205,0
20140731 004310737,0.93186,0.93206,0
20140731 004310987,0.93185,0.93205,0
20140731 004311237,0.93187,0.93207,0
20140731 004311737,0.93188,0.93208,0
20140731 004312237,0.93187,0.93207,0
20140731 004318237,0.93186,0.93206,0
20140731 004322737,0.93185,0.93205,0
20140731 004342487,0.93184,0.93204,0
20140731 004342737,0.93183,0.93203,0
20140731 004342987,0.93178,0.93198,0
20140731 004343487,0.93177,0.93197,0
20140731 004426487,0.93178,0.93198,0
20140731 004427487,0.93177,0.93197,0
20140731 004444237,0.93179,0.93199,0
20140731 004444487,0.93181,0.93201,0
20140731 004444987,0.9318,0.932,0
20140731 004445737,0.93179,0.93199,0
20140731 004445987,0.93178,0.93198,0
20140731 004447987,0.93177,0.93197,0
20140731 004501220,0.93178,0.93198,0
20140731 004503237,0.93176,0.93196,0
20140731 004503470,0.93175,0.93195,0
20140731 004504237,0.93176,0.93196,0
20140731 004515737,0.93175,0.93195,0
20140731 004553987,0.93177,0.93197,0
20140731 004606237,0.93176,0.93196,0
20140731 004606487,0.93173,0.93193,0
20140731 004606737,0.93172,0.93192,0
20140731 004607237,0.93173,0.93193,0
20140731 004607487,0.93174,0.93194,0
20140731 004635987,0.93176,0.93196,0
20140731 004636237,0.93178,0.93198,0
20140731 004636487,0.93179,0.93199,0
20140731 004636737,0.93181,0.93201,0
20140731 004638487,0.93178,0.93198,0
20140731 004638737,0.93177,0.93197,0
20140731 004655487,0.93176,0.93196,0
20140731 004656737,0.93177,0.93197,0
20140731 004831483,0.93178,0.93198,0
20140731 004831733,0.93177,0.93197,0
20140731 004833970,0.93178,0.93198,0
20140731 004838233,0.93177,0.93197,0
20140731 004838483,0.93179,0.93199,0
20140731 004846233,0.93178,0.93198,0
20140731 004901733,0.93179,0.93199,0
20140731 004907483,0.93178,0.93198,0
20140731 004916233,0.93179,0.93199,0
20140731 004938733,0.93178,0.93198,0
20140731 005007750,0.93179,0.93199,0
20140731 005009250,0.93178,0.93198,0
20140731 005010500,0.93177,0.93197,0
20140731 005011500,0.93176,0.93196,0
20140731 005017250,0.93175,0.93195,0
20140731 005017500,0.93176,0.93196,0
20140731 005051733,0.93175,0.93195,0
20140731 005113483,0.93174,0.93194,0
20140731 005127483,0.93175,0.93195,0
20140731 005139483,0.93174,0.93194,0
20140731 005208983,0.93173,0.93193,0
20140731 005209483,0.9317,0.9319,0
20140731 005209733,0.93174,0.93194,0
20140731 005257733,0.93173,0.93193,0
20140731 005309733,0.93171,0.93191,0
