TIME,MAX,MIN,OTHER
20140801 060011010,0.009714869,0.009712981,0
20140801 060011260,0.009714774,0.009712887,0
20140801 060011760,0.009714869,0.009712981,0
20140801 060012260,0.009714774,0.009712887,0
20140801 060019510,0.009714869,0.009712981,0
20140801 060019760,0.009714774,0.009712887,0
20140801 060021027,0.009714869,0.009712981,0
20140801 060021260,0.009714774,0.009712887,0
20140801 060021510,0.009714869,0.009712981,0
20140801 060022260,0.009714774,0.009712887,0
20140801 060023777,0.009714869,0.009712981,0
20140801 060025760,0.009714774,0.009712887,0
20140801 060026010,0.009714869,0.009712981,0
20140801 060026293,0.009714774,0.009712887,0
20140801 060026543,0.009714869,0.009712981,0
20140801 060028010,0.009715057,0.00971317,0
20140801 060028293,0.009715152,0.009713264,0
20140801 060032777,0.009715057,0.00971317,0
20140801 060047027,0.009715152,0.009713264,0
20140801 060047277,0.009715057,0.00971317,0
20140801 060047510,0.009715152,0.009713264,0
20140801 060049027,0.009715057,0.00971317,0
20140801 060050277,0.009715152,0.009713264,0
20140801 060051527,0.009715057,0.00971317,0
20140801 060052527,0.009715152,0.009713264,0
20140801 060054277,0.009715057,0.00971317,0
20140801 060054527,0.009715152,0.009713264,0
20140801 060055777,0.009715057,0.00971317,0
20140801 060057527,0.009715152,0.009713264,0
20140801 060058527,0.009715057,0.00971317,0
20140801 060058777,0.009715152,0.009713264,0
20140801 060059527,0.009715057,0.00971317,0
20140801 060059777,0.009715152,0.009713264,0
20140801 060100293,0.009715057,0.00971317,0
20140801 060100793,0.009715152,0.009713264,0
20140801 060101027,0.009715057,0.00971317,0
20140801 060103027,0.009715152,0.009713264,0
20140801 060103277,0.009715057,0.00971317,0
20140801 060103527,0.009715152,0.009713264,0
20140801 060104010,0.009715057,0.00971317,0
20140801 060104277,0.009715152,0.009713264,0
20140801 060105527,0.009715057,0.00971317,0
20140801 060106527,0.009715152,0.009713264,0
20140801 060106760,0.009715057,0.00971317,0
20140801 060107027,0.009715152,0.009713264,0
20140801 060107997,0.009715057,0.00971317,0
20140801 060108277,0.009715152,0.009713264,0
20140801 060109277,0.009715057,0.00971317,0
20140801 060109527,0.009715152,0.009713264,0
20140801 060110027,0.009715057,0.00971317,0
20140801 060110277,0.009715152,0.009713264,0
20140801 060110527,0.009715057,0.00971317,0
20140801 060129527,0.009714963,0.009713076,0
20140801 060129777,0.009715057,0.00971317,0
20140801 060133777,0.009715152,0.009713264,0
20140801 060134027,0.009715057,0.00971317,0
20140801 060134277,0.009715152,0.009713264,0
20140801 060134527,0.009715057,0.00971317,0
20140801 060135027,0.009715152,0.009713264,0
20140801 060137010,0.009715057,0.00971317,0
20140801 060137777,0.009714963,0.009713076,0
20140801 060138777,0.009715057,0.00971317,0
20140801 060139027,0.009714963,0.009713076,0
20140801 060139293,0.009715057,0.00971317,0
20140801 060139760,0.009714963,0.009713076,0
20140801 060140277,0.00971468,0.009712793,0
20140801 060141043,0.009714774,0.009712887,0
20140801 060141527,0.00971468,0.009712793,0
20140801 060141777,0.009714774,0.009712887,0
20140801 060142277,0.00971468,0.009712793,0
20140801 060142777,0.009714774,0.009712887,0
20140801 060144027,0.00971468,0.009712793,0
20140801 060147527,0.009714774,0.009712887,0
20140801 060148543,0.009714869,0.009712981,0
20140801 060148793,0.009714963,0.009713076,0
20140801 060149277,0.009715057,0.00971317,0
20140801 060150277,0.009714963,0.009713076,0
20140801 060150527,0.009715057,0.00971317,0
20140801 060154760,0.009714963,0.009713076,0
20140801 060155027,0.009715057,0.00971317,0
20140801 060156527,0.009714963,0.009713076,0
20140801 060157527,0.009715057,0.00971317,0
20140801 060158777,0.009714963,0.009713076,0
20140801 060159277,0.009715057,0.00971317,0
20140801 060159527,0.009714963,0.009713076,0
20140801 060200777,0.009714869,0.009712981,0
20140801 060201027,0.009714774,0.009712887,0
20140801 060205027,0.009714869,0.009712981,0
20140801 060205777,0.009714774,0.009712887,0
20140801 060207043,0.00971468,0.009712793,0
20140801 060208777,0.009714585,0.009712698,0
20140801 060209043,0.00971468,0.009712793,0
20140801 060209543,0.009714774,0.009712887,0
20140801 060210027,0.00971468,0.009712793,0
20140801 060211293,0.009714585,0.009712698,0
20140801 060221027,0.009714491,0.009712604,0
20140801 060221277,0.009714397,0.00971251,0
20140801 060221527,0.009714491,0.009712604,0
20140801 060221777,0.009714585,0.009712698,0
20140801 060225277,0.009714491,0.009712604,0
20140801 060225527,0.009714397,0.00971251,0
20140801 060225777,0.009714491,0.009712604,0
20140801 060226293,0.009714397,0.00971251,0
20140801 060226543,0.009714491,0.009712604,0
20140801 060228027,0.009714397,0.00971251,0
20140801 060228777,0.009714491,0.009712604,0
20140801 060229527,0.009714397,0.00971251,0
20140801 060230777,0.009714491,0.009712604,0
20140801 060231527,0.009714397,0.00971251,0
20140801 060231777,0.009714491,0.009712604,0
20140801 060232027,0.009714397,0.00971251,0
20140801 060233540,0.009714491,0.009712604,0
20140801 060234527,0.009714397,0.00971251,0
20140801 060241510,0.009714491,0.009712604,0
20140801 060242277,0.009714397,0.00971251,0
20140801 060242527,0.009714491,0.009712604,0
20140801 060242777,0.009714397,0.00971251,0
20140801 060243027,0.009714491,0.009712604,0
20140801 060243277,0.009714397,0.00971251,0
20140801 060255277,0.009714302,0.009712415,0
20140801 060255527,0.009714397,0.00971251,0
20140801 060314777,0.009714585,0.009712698,0
20140801 060316040,0.009714491,0.009712604,0
20140801 060317290,0.009714397,0.00971251,0
20140801 060323040,0.009714302,0.009712415,0
20140801 060323277,0.009714397,0.00971251,0
20140801 060329040,0.009714208,0.009712321,0
20140801 060329277,0.009714397,0.00971251,0
20140801 060340040,0.009714491,0.009712604,0
20140801 060341277,0.009714397,0.00971251,0
20140801 060341527,0.009714491,0.009712604,0
20140801 060341777,0.009714302,0.009712415,0
20140801 060342027,0.009714491,0.009712604,0
20140801 060342527,0.009714397,0.00971251,0
20140801 060344790,0.009714302,0.009712415,0
20140801 060345040,0.009714397,0.00971251,0
20140801 060412277,0.009714302,0.009712415,0
20140801 060412527,0.009714397,0.00971251,0
20140801 060416040,0.009714302,0.009712415,0
20140801 060416777,0.009714397,0.00971251,0
20140801 060418027,0.009714491,0.009712604,0
20140801 060419027,0.009714585,0.009712698,0
20140801 060419277,0.00971468,0.009712793,0
20140801 060419527,0.009714585,0.009712698,0
20140801 060419777,0.009714491,0.009712604,0
20140801 060420790,0.009714585,0.009712698,0
20140801 060422277,0.009715057,0.00971317,0
20140801 060423277,0.009714869,0.009712981,0
20140801 060425527,0.009714491,0.009712604,0
20140801 060426027,0.009714585,0.009712698,0
20140801 060426777,0.009714397,0.00971251,0
20140801 060427027,0.009714491,0.009712604,0
20140801 060430277,0.009714397,0.00971251,0
20140801 060430527,0.009714491,0.009712604,0
20140801 060436277,0.009714397,0.00971251,0
20140801 060436527,0.009714491,0.009712604,0
20140801 060437027,0.009714397,0.00971251,0
20140801 060437527,0.009714491,0.009712604,0
20140801 060437777,0.009714397,0.00971251,0
20140801 060438290,0.009714302,0.009712415,0
20140801 060438540,0.009714397,0.00971251,0
20140801 060439040,0.009714491,0.009712604,0
20140801 060439290,0.00971468,0.009712793,0
20140801 060439527,0.009714774,0.009712887,0
20140801 060449527,0.00971468,0.009712793,0
20140801 060449777,0.009714491,0.009712604,0
20140801 060450277,0.009714397,0.00971251,0
20140801 060450527,0.009714491,0.009712604,0
20140801 060450777,0.009714397,0.00971251,0
20140801 060451527,0.009714491,0.009712604,0
20140801 060453527,0.009714397,0.00971251,0
20140801 060454777,0.009714491,0.009712604,0
20140801 060455277,0.009714397,0.00971251,0
20140801 060503777,0.009714208,0.009712321,0
20140801 060504277,0.009714397,0.00971251,0
20140801 060505027,0.009714491,0.009712604,0
20140801 060506277,0.009714397,0.00971251,0
20140801 060507027,0.009714491,0.009712604,0
20140801 060509527,0.009714585,0.009712698,0
20140801 060509777,0.00971468,0.009712793,0
20140801 060510027,0.009714585,0.009712698,0
20140801 060510290,0.009714397,0.00971251,0
20140801 060513010,0.009714491,0.009712604,0
20140801 060514527,0.009714397,0.00971251,0
20140801 060515277,0.009714491,0.009712604,0
20140801 060516527,0.009714397,0.00971251,0
20140801 060518527,0.009714491,0.009712604,0
20140801 060518777,0.009714397,0.00971251,0
20140801 060523777,0.009714491,0.009712604,0
20140801 060525277,0.009714397,0.00971251,0
20140801 060525540,0.009714302,0.009712415,0
20140801 060532527,0.009714397,0.00971251,0
20140801 060532790,0.009714302,0.009712415,0
20140801 060545527,0.009714397,0.00971251,0
20140801 060546540,0.009714774,0.009712887,0
20140801 060547790,0.00971468,0.009712793,0
20140801 060547993,0.009714585,0.009712698,0
20140801 060548133,0.009714397,0.00971251,0
20140801 060548290,0.009714585,0.009712698,0
20140801 060548777,0.009714302,0.009712415,0
20140801 060550527,0.009714208,0.009712321,0
20140801 060550777,0.009714302,0.009712415,0
20140801 060559010,0.009714397,0.00971251,0
20140801 060603527,0.009714491,0.009712604,0
20140801 060603777,0.009714397,0.00971251,0
20140801 060604027,0.009714491,0.009712604,0
20140801 060605027,0.009714397,0.00971251,0
20140801 060610273,0.009714585,0.009712698,0
20140801 060610523,0.009714963,0.009713076,0
20140801 060610773,0.009714869,0.009712981,0
20140801 060611523,0.009714774,0.009712887,0
20140801 060618273,0.009714585,0.009712698,0
20140801 060618523,0.009714491,0.009712604,0
20140801 060619773,0.00971468,0.009712793,0
20140801 060620023,0.009714774,0.009712887,0
20140801 060625023,0.009714585,0.009712698,0
20140801 060625273,0.009714397,0.00971251,0
20140801 060625523,0.009714302,0.009712415,0
20140801 060628773,0.009714397,0.00971251,0
20140801 060629023,0.009714491,0.009712604,0
20140801 060630290,0.009714397,0.00971251,0
20140801 060630523,0.009714302,0.009712415,0
20140801 060635523,0.009714397,0.00971251,0
20140801 060635773,0.009714491,0.009712604,0
20140801 060643010,0.009714397,0.00971251,0
20140801 060643260,0.009714302,0.009712415,0
20140801 060644260,0.009714208,0.009712321,0
20140801 060644510,0.009714302,0.009712415,0
20140801 060702510,0.009714397,0.00971251,0
20140801 060703273,0.009714302,0.009712415,0
20140801 060703523,0.009714208,0.009712321,0
20140801 060704023,0.009714585,0.009712698,0
20140801 060704260,0.00971468,0.009712793,0
20140801 060707773,0.009714774,0.009712887,0
20140801 060708540,0.009714869,0.009712981,0
20140801 060709023,0.009714774,0.009712887,0
20140801 060709507,0.009714869,0.009712981,0
20140801 060716023,0.009714774,0.009712887,0
20140801 060718290,0.009714869,0.009712981,0
20140801 060718540,0.009714963,0.009713076,0
20140801 060720540,0.009715152,0.009713264,0
20140801 060720790,0.009715246,0.009713359,0
20140801 060721040,0.009715341,0.009713453,0
20140801 060728790,0.009715435,0.009713547,0
20140801 060729290,0.009715341,0.009713453,0
20140801 060729540,0.009715246,0.009713359,0
20140801 060737540,0.009715341,0.009713453,0
20140801 060739790,0.009715246,0.009713359,0
20140801 060750540,0.009715152,0.009713264,0
20140801 060751540,0.009715057,0.00971317,0
20140801 060759290,0.009715152,0.009713264,0
20140801 060800790,0.009715246,0.009713359,0
20140801 060818040,0.009715341,0.009713453,0
20140801 060818290,0.009715246,0.009713359,0
20140801 060818540,0.009715341,0.009713453,0
20140801 060819040,0.009715246,0.009713359,0
20140801 060819290,0.009715341,0.009713453,0
20140801 060824273,0.009715246,0.009713359,0
20140801 060824790,0.009715341,0.009713453,0
20140801 060825290,0.009715246,0.009713359,0
20140801 060825540,0.009715341,0.009713453,0
20140801 060836790,0.009715246,0.009713359,0
20140801 060837040,0.009715341,0.009713453,0
20140801 060837540,0.009715246,0.009713359,0
20140801 060852790,0.009715341,0.009713453,0
20140801 060853057,0.009715246,0.009713359,0
20140801 060857040,0.009715341,0.009713453,0
20140801 060857540,0.009715246,0.009713359,0
20140801 060857773,0.009715341,0.009713453,0
20140801 060858040,0.009715246,0.009713359,0
20140801 060858540,0.009715341,0.009713453,0
20140801 060859790,0.009715246,0.009713359,0
20140801 060900040,0.009715341,0.009713453,0
20140801 060900290,0.009715246,0.009713359,0
20140801 060901790,0.009715341,0.009713453,0
20140801 060902040,0.009715246,0.009713359,0
20140801 060902307,0.009715341,0.009713453,0
20140801 060903790,0.009715246,0.009713359,0
20140801 060904273,0.009715341,0.009713453,0
20140801 060904790,0.009715246,0.009713359,0
20140801 060905040,0.009715341,0.009713453,0
20140801 060905290,0.009715246,0.009713359,0
20140801 060927523,0.009715152,0.009713264,0
20140801 060936523,0.009715246,0.009713359,0
20140801 060938773,0.009715152,0.009713264,0
20140801 060939540,0.009715246,0.009713359,0
20140801 060940790,0.009715152,0.009713264,0
20140801 060941290,0.009715246,0.009713359,0
20140801 060941803,0.009715152,0.009713264,0
20140801 060944790,0.009715246,0.009713359,0
20140801 060945040,0.009715152,0.009713264,0
20140801 060945290,0.009715246,0.009713359,0
20140801 060946053,0.009715152,0.009713264,0
20140801 060946303,0.009715246,0.009713359,0
20140801 060946553,0.009715152,0.009713264,0
20140801 060947040,0.009715246,0.009713359,0
20140801 060947290,0.009715152,0.009713264,0
20140801 060954523,0.009715057,0.00971317,0
20140801 060958273,0.009715152,0.009713264,0
20140801 060959773,0.009715057,0.00971317,0
20140801 061000023,0.009715152,0.009713264,0
20140801 061006790,0.009715057,0.00971317,0
20140801 061007303,0.009714963,0.009713076,0
20140801 061008053,0.009714774,0.009712887,0
20140801 061009040,0.00971468,0.009712793,0
20140801 061012040,0.009714774,0.009712887,0
20140801 061012790,0.00971468,0.009712793,0
20140801 061013290,0.009714774,0.009712887,0
20140801 061030303,0.00971468,0.009712793,0
20140801 061032287,0.009714774,0.009712887,0
20140801 061046803,0.009714869,0.009712981,0
20140801 061047037,0.009714774,0.009712887,0
20140801 061054787,0.009714963,0.009713076,0
20140801 061055303,0.009715057,0.00971317,0
20140801 061055537,0.009714774,0.009712887,0
20140801 061055803,0.009714963,0.009713076,0
20140801 061056537,0.009715057,0.00971317,0
20140801 061100537,0.009714963,0.009713076,0
20140801 061101803,0.009714774,0.009712887,0
20140801 061104537,0.009714869,0.009712981,0
20140801 061104787,0.009714963,0.009713076,0
20140801 061107537,0.009715057,0.00971317,0
20140801 061107803,0.009715341,0.009713453,0
20140801 061108053,0.009715246,0.009713359,0
20140801 061108273,0.009715341,0.009713453,0
20140801 061108523,0.009715529,0.009713642,0
20140801 061108773,0.009715435,0.009713547,0
20140801 061109023,0.009715529,0.009713642,0
20140801 061109773,0.009715624,0.009713736,0
20140801 061110023,0.009715529,0.009713642,0
20140801 061110287,0.009715341,0.009713453,0
20140801 061110537,0.009715246,0.009713359,0
20140801 061110803,0.009715341,0.009713453,0
20140801 061111053,0.009715435,0.009713547,0
20140801 061111287,0.009715718,0.009713831,0
20140801 061112787,0.009715624,0.009713736,0
20140801 061115537,0.009715529,0.009713642,0
20140801 061117287,0.009715435,0.009713547,0
20140801 061117537,0.009715152,0.009713264,0
20140801 061119037,0.009715057,0.00971317,0
20140801 061121787,0.009715152,0.009713264,0
20140801 061122037,0.009715057,0.00971317,0
20140801 061126303,0.009715435,0.009713547,0
20140801 061127523,0.009715529,0.009713642,0
20140801 061128287,0.009715435,0.009713547,0
20140801 061128537,0.009715529,0.009713642,0
20140801 061128787,0.009715435,0.009713547,0
20140801 061132787,0.009715152,0.009713264,0
20140801 061134287,0.009715057,0.00971317,0
20140801 061134537,0.009715152,0.009713264,0
20140801 061135037,0.009715057,0.00971317,0
20140801 061135537,0.009715246,0.009713359,0
20140801 061135787,0.009715435,0.009713547,0
20140801 061144803,0.009715246,0.009713359,0
20140801 061145037,0.009715057,0.00971317,0
20140801 061147287,0.009714963,0.009713076,0
20140801 061149537,0.009714869,0.009712981,0
20140801 061149787,0.009714774,0.009712887,0
20140801 061153537,0.00971468,0.009712793,0
20140801 061154037,0.009714774,0.009712887,0
20140801 061157287,0.00971468,0.009712793,0
20140801 061157787,0.009714774,0.009712887,0
20140801 061218537,0.00971468,0.009712793,0
20140801 061218787,0.009714774,0.009712887,0
20140801 061231787,0.00971468,0.009712793,0
20140801 061237037,0.009714774,0.009712887,0
20140801 061239787,0.009714869,0.009712981,0
20140801 061240787,0.009714774,0.009712887,0
20140801 061242287,0.00971468,0.009712793,0
20140801 061242787,0.009714774,0.009712887,0
20140801 061243287,0.00971468,0.009712793,0
20140801 061243537,0.009714774,0.009712887,0
20140801 061244037,0.00971468,0.009712793,0
20140801 061244273,0.009714774,0.009712887,0
20140801 061246037,0.00971468,0.009712793,0
20140801 061246537,0.009714774,0.009712887,0
20140801 061246787,0.00971468,0.009712793,0
20140801 061247053,0.009714774,0.009712887,0
20140801 061252537,0.00971468,0.009712793,0
20140801 061255287,0.009714774,0.009712887,0
20140801 061302773,0.00971468,0.009712793,0
20140801 061303023,0.009714774,0.009712887,0
20140801 061303273,0.00971468,0.009712793,0
20140801 061318037,0.009714585,0.009712698,0
20140801 061318287,0.00971468,0.009712793,0
20140801 061318787,0.009714585,0.009712698,0
20140801 061319037,0.00971468,0.009712793,0
20140801 061319287,0.009714585,0.009712698,0
20140801 061319537,0.00971468,0.009712793,0
20140801 061320803,0.009714585,0.009712698,0
20140801 061321053,0.009714491,0.009712604,0
20140801 061322037,0.009714585,0.009712698,0
20140801 061322287,0.009714491,0.009712604,0
20140801 061328787,0.009714774,0.009712887,0
20140801 061329037,0.009714963,0.009713076,0
20140801 061330287,0.009715057,0.00971317,0
20140801 061330787,0.009714963,0.009713076,0
20140801 061331287,0.009715057,0.00971317,0
20140801 061331787,0.009715246,0.009713359,0
20140801 061332037,0.009715435,0.009713547,0
20140801 061332287,0.009715624,0.009713736,0
20140801 061332537,0.009715529,0.009713642,0
20140801 061332803,0.009715624,0.009713736,0
20140801 061335553,0.009715341,0.009713453,0
20140801 061335787,0.009715246,0.009713359,0
20140801 061336287,0.009715152,0.009713264,0
20140801 061337553,0.009715341,0.009713453,0
20140801 061337787,0.009715435,0.009713547,0
20140801 061338037,0.009715529,0.009713642,0
20140801 061338287,0.009715341,0.009713453,0
20140801 061338803,0.009715152,0.009713264,0
20140801 061353037,0.009715057,0.00971317,0
20140801 061353537,0.009714963,0.009713076,0
20140801 061354537,0.009715057,0.00971317,0
20140801 061355287,0.009715152,0.009713264,0
20140801 061355537,0.009715341,0.009713453,0
20140801 061355803,0.009715435,0.009713547,0
20140801 061356037,0.009715718,0.009713831,0
20140801 061356303,0.009715812,0.009713925,0
20140801 061402553,0.009715718,0.009713831,0
20140801 061402803,0.009715435,0.009713547,0
20140801 061405053,0.009715529,0.009713642,0
20140801 061405287,0.009715812,0.009713925,0
20140801 061405537,0.009715907,0.009714019,0
20140801 061410287,0.009715812,0.009713925,0
20140801 061410537,0.009715907,0.009714019,0
20140801 061411537,0.009715812,0.009713925,0
20140801 061418787,0.009715907,0.009714019,0
20140801 061419037,0.009715812,0.009713925,0
20140801 061419803,0.009715718,0.009713831,0
20140801 061420053,0.009715624,0.009713736,0
20140801 061420303,0.009715435,0.009713547,0
20140801 061420553,0.009715341,0.009713453,0
20140801 061428037,0.009715152,0.009713264,0
20140801 061428287,0.009715341,0.009713453,0
20140801 061438037,0.009715246,0.009713359,0
20140801 061438287,0.009715057,0.00971317,0
20140801 061446537,0.009715152,0.009713264,0
20140801 061449287,0.009715057,0.00971317,0
20140801 061451037,0.009715341,0.009713453,0
20140801 061456537,0.009715246,0.009713359,0
20140801 061502303,0.009715435,0.009713547,0
20140801 061502553,0.009715718,0.009713831,0
20140801 061502803,0.009715624,0.009713736,0
20140801 061508287,0.009715529,0.009713642,0
20140801 061508537,0.009715624,0.009713736,0
20140801 061508787,0.009715718,0.009713831,0
20140801 061516287,0.009715812,0.009713925,0
20140801 061516787,0.009715718,0.009713831,0
20140801 061517037,0.009715812,0.009713925,0
20140801 061517287,0.009715718,0.009713831,0
20140801 061526770,0.009715529,0.009713642,0
20140801 061527787,0.009715624,0.009713736,0
20140801 061528037,0.009715718,0.009713831,0
20140801 061529787,0.009715624,0.009713736,0
20140801 061543287,0.009715718,0.009713831,0
20140801 061543537,0.009715812,0.009713925,0
20140801 061543787,0.009715718,0.009713831,0
20140801 061544037,0.009715624,0.009713736,0
20140801 061551787,0.009715529,0.009713642,0
20140801 061552053,0.009715246,0.009713359,0
20140801 061552287,0.009715152,0.009713264,0
20140801 061552553,0.009715529,0.009713642,0
20140801 061552803,0.009715718,0.009713831,0
20140801 061553053,0.009715812,0.009713925,0
20140801 061553287,0.009715907,0.009714019,0
20140801 061603287,0.009715812,0.009713925,0
20140801 061603537,0.009715907,0.009714019,0
20140801 061608287,0.009715812,0.009713925,0
20140801 061608537,0.009715907,0.009714019,0
20140801 061611287,0.009716001,0.009714114,0
20140801 061611787,0.009716096,0.009714208,0
20140801 061613287,0.009716001,0.009714114,0
20140801 061621787,0.009715907,0.009714019,0
20140801 061627803,0.009715812,0.009713925,0
20140801 061628037,0.009715718,0.009713831,0
20140801 061628287,0.009715624,0.009713736,0
20140801 061642787,0.009715718,0.009713831,0
20140801 061643287,0.009715624,0.009713736,0
20140801 061645053,0.009715152,0.009713264,0
20140801 061645303,0.009714963,0.009713076,0
20140801 061647287,0.009715057,0.00971317,0
20140801 061648787,0.009715152,0.009713264,0
20140801 061650037,0.009715246,0.009713359,0
20140801 061650287,0.009715152,0.009713264,0
20140801 061657770,0.009715246,0.009713359,0
20140801 061658037,0.009715435,0.009713547,0
20140801 061658287,0.009715529,0.009713642,0
20140801 061707787,0.009715435,0.009713547,0
20140801 061708020,0.009715152,0.009713264,0
20140801 061710520,0.009715057,0.00971317,0
20140801 061714520,0.009715152,0.009713264,0
20140801 061718787,0.009715246,0.009713359,0
20140801 061729787,0.009715152,0.009713264,0
20140801 061739037,0.009715246,0.009713359,0
20140801 061740537,0.009715152,0.009713264,0
20140801 061754287,0.009715246,0.009713359,0
20140801 061754537,0.009715152,0.009713264,0
20140801 061754787,0.009715246,0.009713359,0
20140801 061755037,0.009715152,0.009713264,0
20140801 061755287,0.009715246,0.009713359,0
20140801 061755537,0.009715152,0.009713264,0
20140801 061800037,0.009715246,0.009713359,0
20140801 061800800,0.009715152,0.009713264,0
20140801 061801787,0.009715246,0.009713359,0
20140801 061802550,0.009715152,0.009713264,0
20140801 061802800,0.009715057,0.00971317,0
20140801 061803287,0.009715152,0.009713264,0
20140801 061803787,0.009715057,0.00971317,0
20140801 061804537,0.009715152,0.009713264,0
20140801 061804787,0.009715057,0.00971317,0
20140801 061805037,0.009715152,0.009713264,0
20140801 061805537,0.009715057,0.00971317,0
20140801 061812537,0.009714963,0.009713076,0
20140801 061812787,0.009715057,0.00971317,0
20140801 061813787,0.009714963,0.009713076,0
20140801 061814537,0.009715057,0.00971317,0
20140801 061815037,0.009714963,0.009713076,0
20140801 061815287,0.009715057,0.00971317,0
20140801 061816537,0.009714963,0.009713076,0
20140801 061817537,0.009715057,0.00971317,0
20140801 061819287,0.009714963,0.009713076,0
20140801 061819537,0.009715057,0.00971317,0
20140801 061821287,0.009714963,0.009713076,0
20140801 061821537,0.009715057,0.00971317,0
20140801 061821787,0.009714963,0.009713076,0
20140801 061822037,0.009715057,0.00971317,0
20140801 061826300,0.009715152,0.009713264,0
20140801 061835537,0.009715057,0.00971317,0
20140801 061836050,0.009715152,0.009713264,0
20140801 061836287,0.009715057,0.00971317,0
20140801 061842287,0.00971468,0.009712793,0
20140801 061842537,0.009714774,0.009712887,0
20140801 061846537,0.00971468,0.009712793,0
20140801 061846787,0.009714774,0.009712887,0
20140801 061847037,0.00971468,0.009712793,0
20140801 061847287,0.009714774,0.009712887,0
20140801 061847537,0.00971468,0.009712793,0
20140801 061851537,0.009714774,0.009712887,0
20140801 061852037,0.00971468,0.009712793,0
20140801 061855787,0.009714869,0.009712981,0
20140801 061856037,0.009714963,0.009713076,0
20140801 061858287,0.009715057,0.00971317,0
20140801 061901287,0.009715246,0.009713359,0
20140801 061901537,0.009715152,0.009713264,0
20140801 061901787,0.009715057,0.00971317,0
20140801 061902287,0.009715152,0.009713264,0
20140801 061903537,0.009715057,0.00971317,0
20140801 061903787,0.009715435,0.009713547,0
20140801 061904037,0.009715152,0.009713264,0
20140801 061904287,0.009715057,0.00971317,0
20140801 061914037,0.009715152,0.009713264,0
20140801 061916550,0.009715057,0.00971317,0
20140801 061918787,0.009714963,0.009713076,0
20140801 061919037,0.009714869,0.009712981,0
20140801 061920537,0.009714963,0.009713076,0
20140801 061920800,0.009714869,0.009712981,0
20140801 061921537,0.009714963,0.009713076,0
20140801 061921770,0.009714869,0.009712981,0
20140801 061922050,0.009714963,0.009713076,0
20140801 061922300,0.009714869,0.009712981,0
20140801 061923037,0.009714963,0.009713076,0
20140801 061923300,0.009714869,0.009712981,0
20140801 061923537,0.009714963,0.009713076,0
20140801 061924537,0.009714774,0.009712887,0
20140801 061924787,0.00971468,0.009712793,0
20140801 061925800,0.009714585,0.009712698,0
20140801 061926550,0.009714397,0.00971251,0
20140801 061926800,0.009714491,0.009712604,0
20140801 061928787,0.00971468,0.009712793,0
20140801 061937287,0.009714869,0.009712981,0
20140801 061937537,0.009714774,0.009712887,0
20140801 061938550,0.00971468,0.009712793,0
20140801 061941537,0.009714774,0.009712887,0
20140801 061941787,0.00971468,0.009712793,0
20140801 061943770,0.009714774,0.009712887,0
20140801 061946800,0.00971468,0.009712793,0
20140801 061947800,0.009714869,0.009712981,0
20140801 061948097,0.009714774,0.009712887,0
20140801 062009037,0.009714869,0.009712981,0
20140801 062009287,0.009715152,0.009713264,0
20140801 062012537,0.009715057,0.00971317,0
20140801 062013287,0.009715152,0.009713264,0
20140801 062023287,0.009715057,0.00971317,0
20140801 062023537,0.009715152,0.009713264,0
20140801 062037300,0.009715246,0.009713359,0
20140801 062040020,0.009715152,0.009713264,0
20140801 062042037,0.009715246,0.009713359,0
20140801 062042270,0.009715152,0.009713264,0
20140801 062057020,0.009715057,0.00971317,0
20140801 062057270,0.009715152,0.009713264,0
20140801 062059020,0.009715246,0.009713359,0
20140801 062059270,0.009715152,0.009713264,0
20140801 062059520,0.009715057,0.00971317,0
20140801 062100783,0.009715152,0.009713264,0
20140801 062101050,0.009715057,0.00971317,0
20140801 062102283,0.009715152,0.009713264,0
20140801 062103300,0.009714963,0.009713076,0
20140801 062103550,0.009714774,0.009712887,0
20140801 062103800,0.00971468,0.009712793,0
20140801 062106033,0.009714774,0.009712887,0
20140801 062129050,0.009714869,0.009712981,0
20140801 062132283,0.009714774,0.009712887,0
20140801 062132533,0.009715341,0.009713453,0
20140801 062132987,0.009715435,0.009713547,0
20140801 062133533,0.009715246,0.009713359,0
20140801 062146533,0.009715152,0.009713264,0
20140801 062147783,0.009715246,0.009713359,0
20140801 062149283,0.009715152,0.009713264,0
20140801 062150283,0.009715246,0.009713359,0
20140801 062151783,0.009715152,0.009713264,0
20140801 062207033,0.009715057,0.00971317,0
20140801 062208533,0.009715152,0.009713264,0
20140801 062210783,0.009715057,0.00971317,0
20140801 062213033,0.009714963,0.009713076,0
20140801 062213283,0.009714774,0.009712887,0
20140801 062214283,0.00971468,0.009712793,0
20140801 062216267,0.009714774,0.009712887,0
20140801 062216533,0.00971468,0.009712793,0
20140801 062217267,0.009714774,0.009712887,0
20140801 062217533,0.00971468,0.009712793,0
20140801 062219533,0.009714774,0.009712887,0
20140801 062220033,0.00971468,0.009712793,0
20140801 062220283,0.009714774,0.009712887,0
20140801 062220533,0.00971468,0.009712793,0
20140801 062312283,0.009714774,0.009712887,0
20140801 062312800,0.00971468,0.009712793,0
20140801 062315283,0.009714774,0.009712887,0
20140801 062316533,0.00971468,0.009712793,0
20140801 062322783,0.009714585,0.009712698,0
20140801 062326533,0.009714491,0.009712604,0
20140801 062326800,0.009714397,0.00971251,0
20140801 062336283,0.009714491,0.009712604,0
20140801 062336783,0.009714585,0.009712698,0
20140801 062337033,0.009714491,0.009712604,0
