TIME,MIN,MAX,OTHER
20140801 005816210,1.687130,1.687430,0
20140801 005822210,1.687150,1.687450,0
20140801 005822960,1.687170,1.687470,0
20140801 005823960,1.687160,1.687460,0
20140801 005849960,1.687170,1.687470,0
20140801 005852960,1.687160,1.687460,0
20140801 005905957,1.687150,1.687450,0
20140801 005912443,1.687160,1.687460,0
20140801 005912957,1.687170,1.687470,0
20140801 005913957,1.687160,1.687460,0
20140801 005914957,1.687170,1.687470,0
20140801 005915957,1.687160,1.687460,0
20140801 005918207,1.687150,1.687450,0
20140801 005920207,1.687160,1.687460,0
20140801 005951707,1.687150,1.687450,0
20140801 005952693,1.687160,1.687460,0
20140801 005953693,1.687150,1.687450,0
20140801 005954693,1.687160,1.687460,0
20140801 010000443,1.687170,1.687470,0
20140801 010002193,1.687160,1.687460,0
20140801 010004693,1.687170,1.687470,0
20140801 010005193,1.687160,1.687460,0
20140801 010006957,1.687150,1.687450,0
20140801 010007957,1.687160,1.687460,0
20140801 010013443,1.687150,1.687450,0
20140801 010014193,1.687160,1.687460,0
20140801 010016457,1.687150,1.687450,0
20140801 010019457,1.687120,1.687420,0
20140801 010019707,1.687150,1.687450,0
20140801 010020707,1.687160,1.687460,0
20140801 010021707,1.687140,1.687440,0
20140801 010022457,1.687130,1.687430,0
20140801 010022957,1.687140,1.687440,0
20140801 010029457,1.687130,1.687430,0
20140801 010033457,1.687140,1.687440,0
20140801 010033707,1.687130,1.687430,0
20140801 010035207,1.687140,1.687440,0
20140801 010035707,1.687130,1.687430,0
20140801 010056957,1.687120,1.687420,0
20140801 010119457,1.687110,1.687410,0
20140801 010126707,1.687120,1.687420,0
20140801 010132207,1.687110,1.687410,0
20140801 010212957,1.687120,1.687420,0
20140801 010213207,1.687110,1.687410,0
20140801 010222207,1.687120,1.687420,0
20140801 010222457,1.687110,1.687410,0
20140801 010233207,1.687120,1.687420,0
20140801 010237707,1.687130,1.687430,0
20140801 010239707,1.687120,1.687420,0
20140801 010241457,1.687130,1.687430,0
20140801 010243207,1.687120,1.687420,0
20140801 010245957,1.687110,1.687410,0
20140801 010249707,1.687120,1.687420,0
20140801 010252457,1.687080,1.687380,0
20140801 010300457,1.687070,1.687370,0
20140801 010303050,1.687040,1.687340,0
20140801 010303707,1.687030,1.687330,0
20140801 010338457,1.687050,1.687350,0
20140801 010354957,1.687030,1.687330,0
20140801 010401707,1.687020,1.687320,0
20140801 010402207,1.687030,1.687330,0
20140801 010405723,1.687050,1.687350,0
20140801 010414973,1.687040,1.687340,0
20140801 010418223,1.687030,1.687330,0
